Date,GPPavg,ER,K600_1d,GPP_Rhat,ER_Rhat,K600_daily_Rhat
2022-07-06,NA,NA,NA,NA,NA,NA
2022-07-07,NA,NA,NA,NA,NA,NA
2022-07-08,NA,NA,NA,NA,NA,NA
2022-07-09,NA,NA,NA,NA,NA,NA
2022-07-10,NA,NA,NA,NA,NA,NA
2022-07-11,NA,NA,NA,NA,NA,NA
2022-07-12,NA,NA,NA,NA,NA,NA
2022-07-13,NA,NA,NA,NA,NA,NA
2022-07-14,NA,NA,NA,NA,NA,NA
2022-07-15,2.811941089503344,-6.705636804498118,1.163285339528722,0.9996353847754391,1.0000367631391232,0.9994827494588344
2022-07-16,3.1363344053340443,-7.436761562806067,1.1642318631505488,0.9996088314126204,0.9995438343872597,0.9997697528386827
2022-07-17,3.4381289868278144,-8.392729759592767,1.112260676185207,1.0002807194537642,1.0001016212957892,1.0004233703141145
2022-07-18,3.4916412576957043,-9.251657384142636,1.087387662708739,0.9998004263799811,0.9998501262108261,1.0002389306154091
2022-07-19,4.295257045998055,-10.55849872134891,1.0101884192872947,0.9996502723767315,1.0002693668615519,0.9992135554703812
2022-07-20,4.689433318938499,-11.27140312927902,0.9410024233429011,0.9996705919162672,0.9995080430160957,0.9998975099403946
2022-07-21,NA,NA,NA,NA,NA,NA
2022-07-22,NA,NA,NA,NA,NA,NA
2022-07-23,NA,NA,NA,NA,NA,NA
2022-07-24,NA,NA,NA,NA,NA,NA
2022-07-25,NA,NA,NA,NA,NA,NA
2022-07-26,NA,NA,NA,NA,NA,NA
2022-07-27,7.156608853297763,-13.573151682490176,0.8175132851729358,0.9994325642743445,0.9995571556162697,1.000210769794308
2022-07-28,7.282482976669367,-13.589490788548616,0.8594841798252054,0.9993729042791287,0.9999837379081971,1.000096597965236
2022-07-29,6.521077093865836,-12.897780942532199,0.901594356592424,0.9994615956159582,1.0006519410008117,1.0008695343247236
2022-07-30,6.636044899351288,-12.913589227669306,0.9942828714584006,1.0002074595153578,1.0005449812110205,1.0004511913776466
2022-07-31,6.005216576411282,-12.226790504339634,1.0148043384340948,0.9993446792296851,1.000465819502752,0.9994504950946412
2022-08-01,4.256725595412971,-10.362001127318216,1.039034411955173,0.9997582887860171,1.0005860585884507,1.0006265005315993
2022-08-02,4.945939982390165,-10.642029309520412,1.0630952189520686,0.9994607074203413,0.9996279027573698,0.9996372136611072
2022-08-03,4.5326261430828,-9.848018069626121,1.113559684958202,0.999564037042609,1.0003037187202735,1.0015363421997108
2022-08-04,3.540229095258189,-8.594769064592748,1.1379411183320727,0.9997571156424191,1.0000040636186716,0.9996438647672454
2022-08-05,3.4750867348136483,-8.379557761584582,1.1436129860484867,0.9995881727849832,0.9998732137608776,0.9999100162603748
2022-08-06,2.2059835617336323,-7.007243793344107,1.134260681408171,0.999413339230336,0.9998087402601092,0.999933818768823
2022-08-07,3.3324051054120187,-7.786185518512643,1.1651601098319,1.0002096234465583,1.001499141532513,1.0012572676079463
2022-08-08,3.225471126021599,-7.792846521494282,1.1550899292176537,0.9994879773218516,0.999492217005166,0.9996819693211872
2022-08-09,2.6683300781928616,-7.090364516695516,1.1466937991252413,1.0001151570195705,0.9992718709358913,0.9996555406634908
2022-08-10,2.744781184089978,-7.523224484998584,1.146432914956118,0.9992585384808356,0.9995834689156219,0.9995721032047146
2022-08-11,4.395396657584549,-9.050775191241765,1.1549687928425971,0.9991222884011336,0.9990820566647327,0.9996119324146352
2022-08-12,3.8730640614889094,-8.996660681832722,1.1619702083610075,0.999666607428413,0.9992985243361671,0.9997707355974411
2022-08-13,3.3663082598384197,-8.775494246472173,1.1350074794109093,0.999374970588746,0.9996246715722295,0.9999350261975436
2022-08-14,3.854014930356792,-8.780248459781612,1.1431229559359635,0.9993680561846136,0.9996867930350293,1.0001085332586552
2022-08-15,4.1588427196714886,-8.98807749778711,1.1678296840249314,0.9991871384041544,0.9992216019796112,0.9992253904081674
2022-08-16,3.2827670472792065,-8.067132372297289,1.1520775653128068,0.999836607618409,1.0002371130047192,1.001278330117087
2022-08-17,3.3053960906723368,-7.999951515945762,1.1567730090363462,0.9995296082240236,0.9993591859011488,0.9999266559564223
2022-08-18,2.905213583287411,-7.398021625699295,1.14316573087279,0.9998335311716094,1.0002095783946656,1.0008197849125573
2022-08-19,3.028342587814865,-7.526693905965819,1.156308548705633,1.000277272334927,1.0006122086084583,1.0011090591124412
2022-08-20,3.0162902390701216,-7.292647527040093,1.1715095169416845,0.9993567096624882,0.999457417610855,0.9993888386062216
2022-08-21,3.3155675924098245,-7.420676071427365,1.178425795409783,1.0003101710439986,0.999845582519416,0.9998137220978041
2022-08-22,3.4333166985452954,-7.511392635375069,1.1689084346646867,0.999681681184486,1.000761039101808,1.0008936518993141
2022-08-23,3.3320875753955317,-7.480705702712544,1.162556839390952,0.9997183276627442,0.9999479174116473,1.0002611989643784
2022-08-24,3.7268194221038233,-7.976136346980512,1.17309374432189,1.0006089766132371,0.9998015415121326,1.0002795886733762
2022-08-25,3.309976116336578,-7.795049047562579,1.164416263574759,0.9997251446012079,0.9996356106209251,0.9995868056047243
2022-08-26,2.9481520072505742,-7.147308021802949,1.1583587791002445,0.9994371649222431,0.9991137932454327,1.0002144392847026
2022-08-27,3.349465908266965,-7.807927381167924,1.1751022011523822,1.0003517822277117,0.9992532900063547,1.00017399643481
2022-08-28,4.024161151675402,-9.222096635078442,1.1435585800457368,0.999449367450232,1.0000964902629512,0.999778846030783
2022-08-29,4.665791484409854,-13.682229781142391,0.7077914224472746,0.9990660077491438,0.9996291406501723,1.000196011929463
2022-08-30,13.21716456006067,-19.872030502556587,0.5294294152021427,0.9995155284600076,1.0005982062834424,1.0002177892632294
2022-08-31,5.754098626832496,-13.866071538440979,1.0228745356410849,0.9990825255568847,0.9995627925538261,1.0001681163374774
2022-09-01,9.545103499691159,-17.642070495396702,0.6496728636092648,0.9994861766075617,1.001900830272836,1.0017125709670454
2022-09-02,12.643686806161138,-21.106755561482444,0.39613068686815356,0.9993426800766952,0.9992102380676204,0.9999437039586277
2022-09-03,11.700043985720923,-19.59498522260007,0.6533213001528722,0.9998148092094745,0.9994654830592825,0.9996529299285839
2022-09-04,4.366293424001633,-13.353642513164347,0.7501193074278825,1.000273994289418,1.0002480489880683,1.0006846103508031
2022-09-05,3.0232173007386915,-12.007637772280125,0.6061034669516019,0.9993707592818707,1.0007748052265186,1.000195087922188
2022-09-06,0.8800660472887374,-11.420292739099189,0.6518962145458914,0.9999266842846786,0.9996100868788248,0.9999614822400973
2022-09-07,0,-10.266659577851184,0.7418110829534804,0.999428589461352,1.0004079224384843,1.0012445594371675
2022-09-08,0,-9.361418868797811,0.7338267067000026,0.9995246818553951,0.9999915040921222,0.9999508991848295
2022-09-09,0.54699541919132,-10.650134431210038,0.621305312302871,0.9998377956943465,0.9994937665212591,0.9996446014966179
2022-09-10,0,-9.161591387456253,0.6790109144952655,0.9992922820591871,0.9995253136945641,0.9995493163686127
2022-09-11,3.499153001816042,-11.491843471563636,0.5720434631367092,0.9995270050134547,0.9994314446087617,1.0000214094076518
2022-09-12,0,-8.973411552693738,0.7210230859447554,0.9993106175733399,0.9998288039881442,0.999775429311358
2022-09-13,0,-9.881770849275624,0.7492413335509293,1.0003365379815832,0.9998675483594968,1.0001112585023488
2022-09-14,0,-8.795338350310946,0.7501825846375043,0.9996900197288519,1.0011329175929917,1.0008693444854047
2022-09-15,0,-9.435486754081415,0.7373773626529639,0.9993187922919653,0.9994953567609215,0.9997924301070531
2022-09-16,0,-8.8498924320763,0.7619619322943022,0.9994837824334326,1.0004978634926698,1.0006128782570876
2022-09-17,0,-9.644754008742755,0.663807684861274,0.9993804960644379,0.9994637888365088,0.9994257694554645
2022-09-18,NA,NA,NA,NA,NA,NA
2022-09-19,NA,NA,NA,NA,NA,NA
2022-09-20,NA,NA,NA,NA,NA,NA
2022-09-21,1.8903051330020346,-10.988627889439075,0.7367683407569006,0.9998431657092303,0.9998316314550233,0.9994183894991857
2022-09-22,3.236250267972735,-13.73953151369137,0.5464152303302177,0.9997889073349754,0.9998150429676737,1.001106324163476
2022-09-23,0.14438171013169365,-10.968974714122211,0.7264391996164623,0.9991194623658259,1.001269075501268,1.0001050118886692
2022-09-24,0,-9.732222857207649,0.8811834838610016,0.9994485541992832,1.0009841245878535,1.001198346565187
2022-09-25,0,-8.341719368365334,0.9811138146068618,0.9995333345161783,0.9998411554525315,0.9999816868544866
2022-09-26,11.90871871563432,-14.467687844777835,0.44129496294172826,0.9990896701066202,0.9993908855144331,0.999629278845615
2022-09-27,9.393257808943826,-14.714167142608972,1.142804078398067,0.9992145919876438,0.9995574690749637,1.0009173961912579
2022-09-28,4.78148869462939,-10.694533329314204,1.0670745301829556,0.9993330635768596,0.9993340313882503,1.000254409331216
2022-09-29,6.011870128646432,-11.690407657173415,1.1334080693301478,0.9994124763262305,1.0001107815366999,1.0004496344154958
2022-09-30,6.40664841715,-11.87231703147997,1.160215834731111,0.9994379253355347,0.9994994106039748,0.9997501295599124
2022-10-01,5.06950392335951,-10.479821068269136,1.1585787051338745,1.0000030235525337,0.9996368071758449,0.9996286650917321
2022-10-02,4.174638804546973,-9.651076728550997,1.1554462896187092,0.9995084858920193,0.999506222724636,0.9999832670561154
2022-10-03,4.569963823721414,-10.003650543620441,1.1120017509068993,0.999549314211299,0.9993765468102215,1.0001003090125817
2022-10-04,3.9496061903000923,-8.1747016707492,1.2208680651786925,0.9993078186773092,0.9993561215819233,1.000293212223385
2022-10-05,3.6061826247431337,-8.75900055845309,1.1509286591257744,0.9994845111154314,0.9998296439171972,1.0010395890593211
2022-10-06,4.223564160873088,-9.073078070471563,1.1635051218589862,0.9998082552890755,0.9998968768479258,0.9996160711079379
2022-10-07,3.1978422215772593,-7.517497304544896,1.1755793347129748,0.9997023141268544,1.0004178713298204,1.0009161829295292
2022-10-08,3.3818478755206978,-7.64926691840943,1.1693463751396513,0.999740683652946,0.9996774166914525,1.0004372437112763
2022-10-09,3.2411899607455537,-7.034245690177257,1.1819292920896725,1.0008025522207875,1.0006553812991656,1.0001924728098293
2022-10-10,NA,NA,NA,NA,NA,NA
2022-10-11,NA,NA,NA,NA,NA,NA
2022-10-12,NA,NA,NA,NA,NA,NA
2022-10-13,NA,NA,NA,NA,NA,NA
2022-10-14,NA,NA,NA,NA,NA,NA
2022-10-15,NA,NA,NA,NA,NA,NA
2022-10-16,NA,NA,NA,NA,NA,NA
2022-10-17,NA,NA,NA,NA,NA,NA
2022-10-18,NA,NA,NA,NA,NA,NA
2022-10-19,NA,NA,NA,NA,NA,NA
2022-10-20,NA,NA,NA,NA,NA,NA
2022-10-21,NA,NA,NA,NA,NA,NA
2022-10-22,NA,NA,NA,NA,NA,NA
2022-10-23,NA,NA,NA,NA,NA,NA
2022-10-24,NA,NA,NA,NA,NA,NA
2022-10-25,NA,NA,NA,NA,NA,NA
2022-10-26,NA,NA,NA,NA,NA,NA
2022-10-27,NA,NA,NA,NA,NA,NA
2022-10-28,NA,NA,NA,NA,NA,NA
2022-10-29,NA,NA,NA,NA,NA,NA
2022-10-30,NA,NA,NA,NA,NA,NA
2022-10-31,NA,NA,NA,NA,NA,NA
2022-11-01,NA,NA,NA,NA,NA,NA
2022-11-02,NA,NA,NA,NA,NA,NA
2022-11-03,NA,NA,NA,NA,NA,NA
2022-11-04,NA,NA,NA,NA,NA,NA
2022-11-05,NA,NA,NA,NA,NA,NA
2022-11-06,NA,NA,NA,NA,NA,NA
2022-11-07,NA,NA,NA,NA,NA,NA
2022-11-08,NA,NA,NA,NA,NA,NA
2022-11-09,NA,NA,NA,NA,NA,NA
2022-11-10,NA,NA,NA,NA,NA,NA
2022-11-11,NA,NA,NA,NA,NA,NA
2022-11-12,NA,NA,NA,NA,NA,NA
2022-11-13,NA,NA,NA,NA,NA,NA
2022-11-14,NA,NA,NA,NA,NA,NA
2022-11-15,NA,NA,NA,NA,NA,NA
2022-11-16,NA,NA,NA,NA,NA,NA
2022-11-17,NA,NA,NA,NA,NA,NA
2022-11-18,NA,NA,NA,NA,NA,NA
2022-11-19,NA,NA,NA,NA,NA,NA
2022-11-20,NA,NA,NA,NA,NA,NA
2022-11-21,NA,NA,NA,NA,NA,NA
2022-11-22,NA,NA,NA,NA,NA,NA
2022-11-23,NA,NA,NA,NA,NA,NA
2022-11-24,NA,NA,NA,NA,NA,NA
2022-11-25,NA,NA,NA,NA,NA,NA
2022-11-26,NA,NA,NA,NA,NA,NA
2022-11-27,NA,NA,NA,NA,NA,NA
2022-11-28,NA,NA,NA,NA,NA,NA
2022-11-29,NA,NA,NA,NA,NA,NA
2022-11-30,NA,NA,NA,NA,NA,NA
2022-12-01,NA,NA,NA,NA,NA,NA
2022-12-02,NA,NA,NA,NA,NA,NA
2022-12-03,NA,NA,NA,NA,NA,NA
2022-12-04,NA,NA,NA,NA,NA,NA
2022-12-05,NA,NA,NA,NA,NA,NA
2022-12-06,NA,NA,NA,NA,NA,NA
2022-12-07,NA,NA,NA,NA,NA,NA
2022-12-08,NA,NA,NA,NA,NA,NA
2022-12-09,NA,NA,NA,NA,NA,NA
2022-12-10,NA,NA,NA,NA,NA,NA
2022-12-11,NA,NA,NA,NA,NA,NA
2022-12-12,NA,NA,NA,NA,NA,NA
2022-12-13,NA,NA,NA,NA,NA,NA
2022-12-14,NA,NA,NA,NA,NA,NA
2022-12-15,NA,NA,NA,NA,NA,NA
2022-12-16,NA,NA,NA,NA,NA,NA
2022-12-17,NA,NA,NA,NA,NA,NA
2022-12-18,NA,NA,NA,NA,NA,NA
2022-12-19,NA,NA,NA,NA,NA,NA
2022-12-20,NA,NA,NA,NA,NA,NA
2022-12-21,NA,NA,NA,NA,NA,NA
2022-12-22,NA,NA,NA,NA,NA,NA
2022-12-23,NA,NA,NA,NA,NA,NA
2022-12-24,NA,NA,NA,NA,NA,NA
2022-12-25,NA,NA,NA,NA,NA,NA
2022-12-26,NA,NA,NA,NA,NA,NA
2022-12-27,NA,NA,NA,NA,NA,NA
2022-12-28,NA,NA,NA,NA,NA,NA
2022-12-29,NA,NA,NA,NA,NA,NA
2022-12-30,NA,NA,NA,NA,NA,NA
2022-12-31,NA,NA,NA,NA,NA,NA
2023-01-01,NA,NA,NA,NA,NA,NA
2023-01-02,NA,NA,NA,NA,NA,NA
2023-01-03,NA,NA,NA,NA,NA,NA
2023-01-04,NA,NA,NA,NA,NA,NA
2023-01-05,NA,NA,NA,NA,NA,NA
2023-01-06,NA,NA,NA,NA,NA,NA
2023-01-07,NA,NA,NA,NA,NA,NA
2023-01-08,NA,NA,NA,NA,NA,NA
2023-01-09,NA,NA,NA,NA,NA,NA
2023-01-10,NA,NA,NA,NA,NA,NA
2023-01-11,NA,NA,NA,NA,NA,NA
2023-01-12,NA,NA,NA,NA,NA,NA
2023-01-13,NA,NA,NA,NA,NA,NA
2023-01-14,NA,NA,NA,NA,NA,NA
2023-01-15,NA,NA,NA,NA,NA,NA
2023-01-16,NA,NA,NA,NA,NA,NA
2023-01-17,NA,NA,NA,NA,NA,NA
2023-01-18,NA,NA,NA,NA,NA,NA
2023-01-19,NA,NA,NA,NA,NA,NA
2023-01-20,NA,NA,NA,NA,NA,NA
2023-01-21,NA,NA,NA,NA,NA,NA
2023-01-22,NA,NA,NA,NA,NA,NA
2023-01-23,NA,NA,NA,NA,NA,NA
2023-01-24,NA,NA,NA,NA,NA,NA
2023-01-25,3.1893559757709404,-6.720953146815693,1.1690993022189653,0.99956075706767,0.9991365215787644,0.9995612886637077
2023-01-26,NA,NA,NA,NA,NA,NA
2023-01-27,NA,NA,NA,NA,NA,NA
2023-01-28,NA,NA,NA,NA,NA,NA
2023-01-29,NA,NA,NA,NA,NA,NA
2023-01-30,NA,NA,NA,NA,NA,NA
2023-01-31,NA,NA,NA,NA,NA,NA
2023-02-01,16.762439465374445,-20.770497453720406,1.1385410552888178,0.9995148461754697,1.0000526303090242,0.9998767548532311
2023-02-02,NA,NA,NA,NA,NA,NA
2023-02-03,NA,NA,NA,NA,NA,NA
2023-02-04,NA,NA,NA,NA,NA,NA
2023-02-05,NA,NA,NA,NA,NA,NA
2023-02-06,NA,NA,NA,NA,NA,NA
2023-02-07,NA,NA,NA,NA,NA,NA
2023-02-08,NA,NA,NA,NA,NA,NA
2023-02-09,NA,NA,NA,NA,NA,NA
2023-02-10,5.649231334613295,-10.724436609990155,1.0256925421095973,0.9993044668915377,1.0002586346426818,1.0006842188505822
2023-02-11,6.04212095576098,-13.483432210594918,0.8246854205524907,0.9997215897181699,0.9997493940077958,0.9996113714645336
2023-02-12,12.120291498487221,-15.793053345974759,0.7645263342233926,0.9994130273325019,0.9998193160234611,1.0004164130709656
2023-02-13,NA,NA,NA,NA,NA,NA
2023-02-14,NA,NA,NA,NA,NA,NA
2023-02-15,NA,NA,NA,NA,NA,NA
2023-02-16,2.4516039866291197,-6.026346996878728,0.9942823445256093,0.9993087330869714,0.9993256210309793,1.0007844149978449
2023-02-17,0.2684122019780404,-3.785104733611084,1.0647017537507986,0.9991905710612281,0.999535499895146,0.9998781201236202
2023-02-18,0.5636894835561764,-5.04822006895659,1.1278674202041108,0.9994116301661826,0.9999158495480828,1.002041694454879
2023-02-19,0.4825623941637577,-5.859775818143895,1.1617686884748226,0.9994594604981144,1.0004684437796447,1.0009409490382855
2023-02-20,0,-5.001418538436163,1.2220223533062737,1.0002231923990095,0.999675626700402,0.9998197527895019
2023-02-21,2.0026358255061734,-8.672178146638357,1.1491405275123985,0.9995728476605883,0.9996220847246229,0.9997936515053631
2023-02-22,1.736339762054248,-10.823838082830875,1.0349483344896102,0.9992493369621623,0.9994446355923967,0.999886888848676
2023-02-23,0,-8.522748847090524,1.0700262096577875,0.9991989968792209,0.9994455083099996,0.9999342813034505
2023-02-24,1.027288215196052,-11.280697533090697,0.8753015147877942,0.9998863690565233,1.0014050584187306,1.0014643841475452
2023-02-25,0,-12.619008155246563,0.41421602829572435,1.0004119366515365,1.002318102827627,1.0016501293858142
2023-02-26,1.9749513757288952,-13.572741520533073,0.4700388106169994,0.9998633007846204,1.0001170561376975,1.0012958040556006
2023-02-27,0,-9.202184733990588,0.7543812449097679,0.9992214418904859,0.9999745548172627,1.0001929001508172
2023-02-28,0,-10.466478552766207,0.6663725991289311,0.9998219918777056,1.0005661130321473,1.0000943902434525
2023-03-01,1.4653709017685737,-10.759436290203054,0.5694321280068038,0.9994522597372598,0.9994439782636652,0.9994481710661203
2023-03-02,NA,NA,NA,NA,NA,NA
2023-03-03,NA,NA,NA,NA,NA,NA
2023-03-04,6.875578876747054,-12.489948607936062,0.5157820752862702,0.9992192078004881,0.9998361874921803,0.9996108937173978
2023-03-05,11.326644053788101,-15.326604565589642,0.4799519075748597,1.0002411878956292,0.9992679589679597,1.000414156333385
2023-03-06,13.022943248810689,-17.19446342330178,0.5611922566543607,0.999743570441557,1.0003006353538693,1.0008095579180731
2023-03-07,13.400067322412392,-17.361856891761377,0.6261795597887333,0.9998072734818044,1.000987775661499,0.9993818240224185
2023-03-08,14.230227223737089,-17.618748357332713,0.7702823503680959,0.9994418063651311,0.9994727993016925,0.9997453959447835
2023-03-09,14.186362639507584,-18.55871559219577,0.9554032868497284,0.9997263665859074,0.9999496316560031,1.0003529076791857
2023-03-10,11.417411501046931,-17.41858827795356,0.9816230513741756,1.0000549796887797,1.0002055538793315,0.9999103206990713
2023-03-11,NA,NA,NA,NA,NA,NA
2023-03-12,NA,NA,NA,NA,NA,NA
2023-03-13,NA,NA,NA,NA,NA,NA
2023-03-14,NA,NA,NA,NA,NA,NA
2023-03-15,NA,NA,NA,NA,NA,NA
2023-03-16,9.441824699727828,-15.509100104376104,1.0543853114730766,0.9996876296712444,0.999698939916778,1.0003404716813127
2023-03-17,11.168807453543266,-17.346507637450536,1.0649392230043713,1.0002447032087811,1.000139184054423,0.9997533749107618
2023-03-18,4.293345495854176,-10.062113765974225,0.9788599209818231,0.9995323422610576,0.9999919562855151,1.0000359688809666
2023-03-19,11.728879702541747,-18.08380898216792,0.9548400418510934,1.0007024609576298,1.000241808078372,0.9999873045560642
2023-03-20,8.165952124594542,-13.433446737688039,0.9829410142327788,0.9996053961733431,0.999630284248358,0.999893230940961
2023-03-21,9.601009453482092,-16.262791143985915,0.758703004048236,0.9991762981568649,1.0000989206645992,1.0028947962774453
2023-03-22,9.79253961467795,-14.87923434730396,0.8463023378224743,0.9993122344680461,1.000033334363814,1.0012856608458116
2023-03-23,9.573715678590657,-14.892363221756927,0.7494580075606622,0.9992814281155454,0.9997375666019632,1.0000430452394455
2023-03-24,10.356643433636195,-15.658227388444065,0.7297191076237761,0.9993443157095278,0.9997561509419448,1.0000868115349562
2023-03-25,13.117791226125673,-18.083914327543116,0.6354191107123965,0.9992103518546077,1.0009558186234324,1.00143875227313
2023-03-26,11.959856026371678,-17.230908596578097,0.6412231560038341,0.9992745979445266,0.9998941247663748,1.0015218216900403
2023-03-27,12.830985892475729,-19.084736715085597,0.8365566350036197,0.999819491090274,1.0001453822022361,1.0003840637578743
2023-03-28,11.534606926892263,-18.282489451765795,0.8949898278355194,0.9998555588437423,0.9997082372065569,0.9997315570739361
2023-03-29,NA,NA,NA,NA,NA,NA
2023-03-30,9.72755960203455,-15.605268254507493,1.2218764598810004,0.9999801255963777,1.0000580078442523,0.999239443590365
2023-03-31,11.37821304335626,-17.212572627571337,1.173691661664076,0.999459221882738,0.9997990310117727,1.0002513982803014
2023-04-01,10.208255735937822,-16.27221495413612,1.0414279069209065,0.9997995819659855,1.0002108557010916,0.9995096404840761
2023-04-02,12.921979082259288,-18.09205617220571,1.2588406154835565,0.9997266691040613,1.0002512522422426,1.000175653112575
2023-04-03,11.543958726626816,-17.069651853955854,1.2604547655218827,0.9994895472239826,0.9995571053223243,0.9997982596008798
2023-04-04,10.827589673756185,-16.39030505278888,1.2216750547131414,0.9992598129335418,0.999645694598362,1.000094003528452
2023-04-05,9.52788672832719,-15.03568805789277,1.2284129115095521,1.000045919171419,1.0000386640812362,1.0002559445280221
2023-04-06,8.736842947214651,-14.132130336831414,1.2331527293260396,0.9992760091414085,0.9993821885367908,0.9991911557566233
2023-04-07,7.121301899278882,-13.1058771809779,1.1937492906677918,0.9995885971393164,0.9995328370298429,0.9999744649077845
2023-04-08,4.502401504345925,-10.557078956181797,1.0870956522869417,0.9999474362361084,0.9995580384669936,0.9998305744989476
2023-04-09,8.69440241202239,-13.988446139905397,0.9798299957559715,0.9998304354499864,1.0002722562948698,1.000898030946783
2023-04-10,8.811258286609077,-14.278177087730937,1.2093382913170234,0.999478719885937,1.0010689076126738,1.0001338062269094
2023-04-11,8.612975467080133,-12.827250631768512,1.275507500655431,0.9994782372503138,0.9996476254765111,0.9993422545109897
2023-04-12,NA,NA,NA,NA,NA,NA
2023-04-13,0.15336009635560865,-9.717529139217568,0.9402775241733834,0.9992303053540762,1.0005598581914568,0.9999336959768982
2023-04-14,1.1613938964370418,-10.022928726269093,0.9272685183180405,0.9993728671933239,1.0018013146954958,1.002330183224687
2023-04-15,0.1216504493934465,-9.524083703373641,0.9787006493228447,0.9996702663876182,0.9994094715245452,0.9998433360591762
2023-04-16,0.19920265854921126,-9.32437608039198,0.9750362798764589,1.00018748723411,0.9999559403110997,1.0002105217030974
2023-04-17,0.21039306312570372,-9.276471178022978,0.996078025046418,0.9994704327714788,0.9993532056286881,0.999471049311761
2023-04-18,0.45475500328489077,-9.299965550637316,0.9987213371598661,0.9996564375734773,0.9999138959334116,0.9995517588019367
2023-04-19,2.8644488960714267,-10.738945244747574,0.9741493942777473,0.9996230085186252,0.9997867808205634,0.9995972354113095
2023-04-20,3.577470855027723,-10.957420221203577,1.0138097022081345,0.9994360968745867,0.9992785808434835,0.999469845452251
2023-04-21,1.0502638055109639,-9.18530991679976,1.0073239119942423,0.9993031896249042,0.9991816431442212,0.9996455859025443
2023-04-22,0.28611082371283,-8.58131402566233,1.021797099855452,0.9994062966951067,0.9994619860573917,1.0006312090499296
2023-04-23,NA,NA,NA,NA,NA,NA
2023-04-24,NA,NA,NA,NA,NA,NA
2023-04-25,NA,NA,NA,NA,NA,NA
2023-04-26,NA,NA,NA,NA,NA,NA
2023-04-27,NA,NA,NA,NA,NA,NA
2023-04-28,NA,NA,NA,NA,NA,NA
2023-04-29,NA,NA,NA,NA,NA,NA
2023-04-30,NA,NA,NA,NA,NA,NA
2023-05-01,NA,NA,NA,NA,NA,NA
2023-05-02,NA,NA,NA,NA,NA,NA
2023-05-03,NA,NA,NA,NA,NA,NA
2023-05-04,NA,NA,NA,NA,NA,NA
2023-05-05,NA,NA,NA,NA,NA,NA
2023-05-06,NA,NA,NA,NA,NA,NA
2023-05-07,NA,NA,NA,NA,NA,NA
2023-05-08,NA,NA,NA,NA,NA,NA
2023-05-09,NA,NA,NA,NA,NA,NA
