"TOA5","GasDome","CR800","35499","CR800.Std.27.04","CPU:GB_CO2_hourly.CR8","34425","Test"
"TIMESTAMP","RECORD","BattV_Min","CO2_Avg","CO2"
"2023-12-02 14:00:00",1420,12.8,866,866
"2023-12-02 15:00:00",1421,12.8,897,897
"2023-12-02 16:00:00",1422,12.8,896,896
"2023-12-02 17:00:00",1423,12.8,982,982
"2023-12-02 18:00:00",1424,12.8,1063,1063
"2023-12-02 19:00:00",1425,12.8,1086,1086
"2023-12-02 20:00:00",1426,12.8,1076,1076
"2023-12-02 21:00:00",1427,12.79,1081,1081
"2023-12-02 22:00:00",1428,12.78,1104,1104
"2023-12-02 23:00:00",1429,12.78,1108,1108
"2023-12-03 00:00:00",1430,12.78,1099,1099
"2023-12-03 01:00:00",1431,12.77,1091,1091
"2023-12-03 02:00:00",1432,12.77,1085,1085
"2023-12-03 03:00:00",1433,12.77,1084,1084
"2023-12-03 04:00:00",1434,12.77,1084,1084
"2023-12-03 05:00:00",1435,12.77,1083,1083
"2023-12-03 06:00:00",1436,12.77,1078,1078
"2023-12-03 07:00:00",1437,12.77,1080,1080
"2023-12-03 08:00:00",1438,12.76,1076,1076
"2023-12-03 09:00:00",1439,12.77,1001,1001
"2023-12-03 10:00:00",1440,12.76,931,931
"2023-12-03 11:00:00",1441,12.76,930,930
"2023-12-03 12:00:00",1442,12.76,892,892
"2023-12-03 13:00:00",1443,12.76,897,897
"2023-12-03 14:00:00",1444,12.75,886,886
"2023-12-03 15:00:00",1445,12.75,897,897
"2023-12-03 16:00:00",1446,12.75,930,930
"2023-12-03 17:00:00",1447,12.75,968,968
"2023-12-03 18:00:00",1448,12.75,1043,1043
"2023-12-03 19:00:00",1449,12.74,1063,1063
"2023-12-03 20:00:00",1450,12.74,1061,1061
"2023-12-03 21:00:00",1451,12.74,1061,1061
"2023-12-03 22:00:00",1452,12.73,1059,1059
"2023-12-03 23:00:00",1453,12.73,1055,1055
"2023-12-04 00:00:00",1454,12.73,1053,1053
"2023-12-04 01:00:00",1455,12.73,1050,1050
"2023-12-04 02:00:00",1456,12.73,1048,1048
"2023-12-04 03:00:00",1457,12.72,1048,1048
"2023-12-04 04:00:00",1458,12.72,1048,1048
"2023-12-04 05:00:00",1459,12.72,1048,1048
"2023-12-04 06:00:00",1460,12.72,1051,1051
"2023-12-04 07:00:00",1461,12.72,1048,1048
"2023-12-04 08:00:00",1462,12.71,1036,1036
"2023-12-04 09:00:00",1463,12.72,1005,1005
"2023-12-04 10:00:00",1464,12.71,934,934
"2023-12-04 11:00:00",1465,12.71,816,816
"2023-12-04 12:00:00",1466,12.71,764.8,764.8
"2023-12-04 13:00:00",1467,12.71,755.3,755.3
"2023-12-04 14:00:00",1468,12.71,755.3,755.3
"2023-12-04 15:00:00",1469,12.71,764.8,764.8
"2023-12-04 16:00:00",1470,12.71,818,818
"2023-12-04 17:00:00",1471,12.7,897,897
"2023-12-04 18:00:00",1472,12.7,967,967
"2023-12-04 19:00:00",1473,12.69,997,997
"2023-12-04 20:00:00",1474,12.69,997,997
"2023-12-04 21:00:00",1475,12.68,993,993
"2023-12-04 22:00:00",1476,12.68,982,982
"2023-12-04 23:00:00",1477,12.67,980,980
"2023-12-05 00:00:00",1478,12.66,974,974
"2023-12-05 01:00:00",1479,12.66,972,972
"2023-12-05 02:00:00",1480,12.66,978,978
"2023-12-05 03:00:00",1481,12.66,978,978
"2023-12-05 04:00:00",1482,12.64,970,970
"2023-12-05 05:00:00",1483,12.64,968,968
"2023-12-05 06:00:00",1484,12.64,963,963
"2023-12-05 07:00:00",1485,12.63,954,954
"2023-12-05 08:00:00",1486,12.63,927,927
"2023-12-05 09:00:00",1487,12.63,838,838
"2023-12-05 10:00:00",1488,12.63,738.9,738.9
"2023-12-05 11:00:00",1489,12.63,687.1,687.1
"2023-12-05 12:00:00",1490,12.64,694.6,694.6
"2023-12-05 13:00:00",1491,12.65,702.1,702.1
"2023-12-05 14:00:00",1492,12.65,723.9,723.9
"2023-12-05 15:00:00",1493,12.65,762.8,762.8
"2023-12-05 16:00:00",1494,12.65,808,808
"2023-12-05 17:00:00",1495,12.65,879,879
"2023-12-05 18:00:00",1496,12.64,952,952
"2023-12-05 19:00:00",1497,12.64,972,972
"2023-12-05 20:00:00",1498,12.63,960,960
"2023-12-05 21:00:00",1499,12.63,952,952
"2023-12-05 22:00:00",1500,12.62,945,945
"2023-12-05 23:00:00",1501,12.62,937,937
"2023-12-06 00:00:00",1502,12.61,931,931
"2023-12-06 01:00:00",1503,12.61,931,931
"2023-12-06 02:00:00",1504,12.6,931,931
"2023-12-06 03:00:00",1505,12.59,927,927
"2023-12-06 04:00:00",1506,12.59,925,925
"2023-12-06 05:00:00",1507,12.59,922,922
"2023-12-06 06:00:00",1508,12.59,912,912
"2023-12-06 07:00:00",1509,12.58,905,905
"2023-12-06 08:00:00",1510,12.58,887,887
"2023-12-06 09:00:00",1511,12.57,842,842
"2023-12-06 10:00:00",1512,12.59,774.4,774.4
"2023-12-06 11:00:00",1513,12.59,734.8,734.8
"2023-12-06 12:00:00",1514,12.6,726.7,726.7
"2023-12-06 13:00:00",1515,12.6,717.1,717.1
"2023-12-06 14:00:00",1516,12.6,719.8,719.8
"2023-12-06 15:00:00",1517,12.61,749.8,749.8
"2023-12-06 16:00:00",1518,12.61,792.8,792.8
"2023-12-06 17:00:00",1519,12.61,844,844
"2023-12-06 18:00:00",1520,12.61,902,902
"2023-12-06 19:00:00",1521,12.6,924,924
"2023-12-06 20:00:00",1522,12.59,925,925
"2023-12-06 21:00:00",1523,12.58,924,924
"2023-12-06 22:00:00",1524,12.58,917,917
"2023-12-06 23:00:00",1525,12.57,910,910
"2023-12-07 00:00:00",1526,12.56,905,905
"2023-12-07 01:00:00",1527,12.56,902,902
"2023-12-07 02:00:00",1528,12.55,894,894
"2023-12-07 03:00:00",1529,12.54,889,889
"2023-12-07 04:00:00",1530,12.54,884,884
"2023-12-07 05:00:00",1531,12.52,881,881
"2023-12-07 06:00:00",1532,12.52,881,881
"2023-12-07 07:00:00",1533,12.51,884,884
"2023-12-07 08:00:00",1534,12.51,870,870
"2023-12-07 09:00:00",1535,12.51,834,834
"2023-12-07 10:00:00",1536,12.52,795.4,795.4
"2023-12-07 11:00:00",1537,12.53,736.9,736.9
"2023-12-07 12:00:00",1538,12.55,719.8,719.8
"2023-12-07 13:00:00",1539,12.56,729.4,729.4
"2023-12-07 14:00:00",1540,12.57,745.1,745.1
"2023-12-07 15:00:00",1541,12.57,779.8,779.8
"2023-12-07 16:00:00",1542,12.58,826,826
"2023-12-07 17:00:00",1543,12.58,871,871
"2023-12-07 18:00:00",1544,12.58,919,919
"2023-12-07 19:00:00",1545,12.58,947,947
"2023-12-07 20:00:00",1546,12.57,952,952
"2023-12-07 21:00:00",1547,12.56,957,957
"2023-12-07 22:00:00",1548,12.56,949,949
"2023-12-07 23:00:00",1549,12.55,948,948
"2023-12-08 00:00:00",1550,12.54,946,946
"2023-12-08 01:00:00",1551,12.54,947,947
"2023-12-08 02:00:00",1552,12.54,946,946
"2023-12-08 03:00:00",1553,12.53,947,947
"2023-12-08 04:00:00",1554,12.53,947,947
"2023-12-08 05:00:00",1555,12.53,932,932
"2023-12-08 06:00:00",1556,12.52,932,932
"2023-12-08 07:00:00",1557,12.52,934,934
"2023-12-08 08:00:00",1558,12.52,922,922
"2023-12-08 09:00:00",1559,12.52,873,873
"2023-12-08 10:00:00",1560,12.52,779.8,779.8
"2023-12-08 11:00:00",1561,12.53,721.9,721.9
"2023-12-08 12:00:00",1562,12.55,714.4,714.4
"2023-12-08 13:00:00",1563,12.55,726.7,726.7
"2023-12-08 14:00:00",1564,12.56,741.6,741.6
"2023-12-08 15:00:00",1565,12.56,814,814
"2023-12-08 16:00:00",1566,12.56,874,874
"2023-12-08 17:00:00",1567,12.56,932,932
"2023-12-08 18:00:00",1568,12.56,983,983
"2023-12-08 19:00:00",1569,12.55,1022,1022
"2023-12-08 20:00:00",1570,12.55,1051,1051
"2023-12-08 21:00:00",1571,12.55,1052,1052
"2023-12-08 22:00:00",1572,12.55,1048,1048
"2023-12-08 23:00:00",1573,12.54,1046,1046
"2023-12-09 00:00:00",1574,12.54,1039,1039
"2023-12-09 01:00:00",1575,12.54,1025,1025
"2023-12-09 02:00:00",1576,12.54,1020,1020
"2023-12-09 03:00:00",1577,12.53,1010,1010
"2023-12-09 04:00:00",1578,12.53,1007,1007
"2023-12-09 05:00:00",1579,12.52,1005,1005
"2023-12-09 06:00:00",1580,12.52,998,998
"2023-12-09 07:00:00",1581,12.52,990,990
"2023-12-09 08:00:00",1582,12.52,977,977
"2023-12-09 09:00:00",1583,12.51,937,937
"2023-12-09 10:00:00",1584,12.52,859,859
"2023-12-09 11:00:00",1585,12.53,823,823
"2023-12-09 12:00:00",1586,12.54,823,823
"2023-12-09 13:00:00",1587,12.55,825,825
"2023-12-09 14:00:00",1588,12.55,838,838
"2023-12-09 15:00:00",1589,12.55,878,878
"2023-12-09 16:00:00",1590,12.55,927,927
"2023-12-09 17:00:00",1591,12.55,980,980
"2023-12-09 18:00:00",1592,12.55,1058,1058
"2023-12-09 19:00:00",1593,12.55,1086,1086
"2023-12-09 20:00:00",1594,12.54,1104,1104
"2023-12-09 21:00:00",1595,12.53,1065,1065
"2023-12-09 22:00:00",1596,12.53,1058,1058
"2023-12-09 23:00:00",1597,12.53,1050,1050
"2023-12-10 00:00:00",1598,12.52,1043,1043
"2023-12-10 01:00:00",1599,12.51,1040,1040
"2023-12-10 02:00:00",1600,12.51,1035,1035
"2023-12-10 03:00:00",1601,12.51,1028,1028
"2023-12-10 04:00:00",1602,12.5,1028,1028
"2023-12-10 05:00:00",1603,12.5,1025,1025
"2023-12-10 06:00:00",1604,12.5,1020,1020
"2023-12-10 07:00:00",1605,12.5,1020,1020
"2023-12-10 08:00:00",1606,12.5,1005,1005
"2023-12-10 09:00:00",1607,12.5,937,937
"2023-12-10 10:00:00",1608,12.5,818,818
"2023-12-10 11:00:00",1609,12.51,806,806
"2023-12-10 12:00:00",1610,12.51,818,818
"2023-12-10 13:00:00",1611,12.51,832,832
"2023-12-10 14:00:00",1612,12.51,876,876
"2023-12-10 15:00:00",1613,12.52,948,948
"2023-12-10 16:00:00",1614,12.51,894,894
"2023-12-10 17:00:00",1615,12.51,955,955
"2023-12-10 18:00:00",1616,12.5,1055,1055
"2023-12-10 19:00:00",1617,12.5,1104,1104
"2023-12-10 20:00:00",1618,12.5,1108,1108
"2023-12-10 21:00:00",1619,12.5,1109,1109
"2023-12-10 22:00:00",1620,12.49,1098,1098
"2023-12-10 23:00:00",1621,12.48,1123,1123
"2023-12-11 00:00:00",1622,12.48,1086,1086
"2023-12-11 01:00:00",1623,12.47,1052,1052
"2023-12-11 02:00:00",1624,12.46,1028,1028
"2023-12-11 03:00:00",1625,12.46,1002,1002
"2023-12-11 04:00:00",1626,12.46,990,990
"2023-12-11 05:00:00",1627,12.44,973,973
"2023-12-11 06:00:00",1628,12.44,955,955
"2023-12-11 07:00:00",1629,12.43,935,935
"2023-12-11 08:00:00",1630,12.43,914,914
"2023-12-11 09:00:00",1631,12.42,871,871
"2023-12-11 10:00:00",1632,12.43,813,813
"2023-12-11 11:00:00",1633,12.43,759.6,759.6
"2023-12-11 12:00:00",1634,12.43,738.9,738.9
"2023-12-11 13:00:00",1635,12.44,749.8,749.8
"2023-12-11 14:00:00",1636,12.44,762.1,762.1
"2023-12-11 15:00:00",1637,12.45,797.5,797.5
"2023-12-11 16:00:00",1638,12.45,841,841
"2023-12-11 17:00:00",1639,12.45,883,883
"2023-12-11 18:00:00",1640,12.45,928,928
"2023-12-11 19:00:00",1641,12.44,942,942
"2023-12-11 20:00:00",1642,12.43,942,942
"2023-12-11 21:00:00",1643,12.43,937,937
"2023-12-11 22:00:00",1644,12.42,935,935
"2023-12-11 23:00:00",1645,12.42,930,930
"2023-12-12 00:00:00",1646,12.41,927,927
"2023-12-12 01:00:00",1647,12.41,924,924
"2023-12-12 02:00:00",1648,12.4,914,914
"2023-12-12 03:00:00",1649,12.4,909,909
"2023-12-12 04:00:00",1650,12.4,909,909
"2023-12-12 05:00:00",1651,12.39,905,905
"2023-12-12 06:00:00",1652,12.39,902,902
"2023-12-12 07:00:00",1653,12.38,891,891
"2023-12-12 08:00:00",1654,12.38,884,884
"2023-12-12 09:00:00",1655,12.38,851,851
"2023-12-12 10:00:00",1656,12.39,809,809
"2023-12-12 11:00:00",1657,12.4,749.9,749.9
"2023-12-12 12:00:00",1658,12.4,717.1,717.1
"2023-12-12 13:00:00",1659,12.41,706.2,706.2
"2023-12-12 14:00:00",1660,12.42,727.3,727.3
"2023-12-12 15:00:00",1661,12.43,764.8,764.8
"2023-12-12 16:00:00",1662,12.43,792.8,792.8
"2023-12-12 17:00:00",1663,12.43,856,856
"2023-12-12 18:00:00",1664,12.43,937,937
"2023-12-12 19:00:00",1665,12.43,975,975
"2023-12-12 20:00:00",1666,12.42,972,972
"2023-12-12 21:00:00",1667,12.42,969,969
"2023-12-12 22:00:00",1668,12.42,963,963
"2023-12-12 23:00:00",1669,12.41,952,952
"2023-12-13 00:00:00",1670,12.41,942,942
"2023-12-13 01:00:00",1671,12.4,937,937
"2023-12-13 02:00:00",1672,12.4,939,939
"2023-12-13 03:00:00",1673,12.4,939,939
"2023-12-13 04:00:00",1674,12.39,939,939
"2023-12-13 05:00:00",1675,12.39,937,937
"2023-12-13 06:00:00",1676,12.39,940,940
"2023-12-13 07:00:00",1677,12.39,937,937
"2023-12-13 08:00:00",1678,12.39,930,930
"2023-12-13 09:00:00",1679,12.39,883,883
"2023-12-13 10:00:00",1680,12.39,806,806
"2023-12-13 11:00:00",1681,12.39,747.1,747.1
"2023-12-13 12:00:00",1682,12.4,706.9,706.9
"2023-12-13 13:00:00",1683,12.4,684.4,684.4
"2023-12-13 14:00:00",1684,12.4,694.6,694.6
"2023-12-13 15:00:00",1685,12.4,730.1,730.1
"2023-12-13 16:00:00",1686,12.4,775.1,775.1
"2023-12-13 17:00:00",1687,12.4,846,846
"2023-12-13 18:00:00",1688,12.4,919,919
"2023-12-13 19:00:00",1689,12.4,957,957
"2023-12-13 20:00:00",1690,12.4,957,957
"2023-12-13 21:00:00",1691,12.39,949,949
"2023-12-13 22:00:00",1692,12.39,950,950
"2023-12-13 23:00:00",1693,12.39,947,947
"2023-12-14 00:00:00",1694,12.39,946,946
"2023-12-14 01:00:00",1695,12.38,937,937
"2023-12-14 02:00:00",1696,12.38,934,934
"2023-12-14 03:00:00",1697,12.37,937,937
"2023-12-14 04:00:00",1698,12.37,937,937
"2023-12-14 05:00:00",1699,12.37,934,934
"2023-12-14 06:00:00",1700,12.37,934,934
"2023-12-14 07:00:00",1701,12.37,934,934
"2023-12-14 08:00:00",1702,12.37,924,924
"2023-12-14 09:00:00",1703,12.36,881,881
"2023-12-14 10:00:00",1704,12.36,808,808
"2023-12-14 11:00:00",1705,12.37,745.1,745.1
"2023-12-14 12:00:00",1706,12.81,86.6,86.6
"2023-12-14 13:00:00",1707,12.73,659.2,659.2
"2023-12-14 14:00:00",1708,12.73,676.9,676.9
"2023-12-14 15:00:00",1709,12.74,722.6,722.6
"2023-12-14 16:00:00",1710,12.74,762.8,762.8
"2023-12-14 17:00:00",1711,12.75,861,861
"2023-12-14 18:00:00",1712,12.74,939,939
"2023-12-14 19:00:00",1713,12.74,957,957
"2023-12-14 20:00:00",1714,12.73,957,957
"2023-12-14 21:00:00",1715,12.73,957,957
"2023-12-14 22:00:00",1716,12.72,957,957
"2023-12-14 23:00:00",1717,12.72,964,964
"2023-12-15 00:00:00",1718,12.71,972,972
"2023-12-15 01:00:00",1719,12.7,975,975
"2023-12-15 02:00:00",1720,12.71,965,965
"2023-12-15 03:00:00",1721,12.7,965,965
"2023-12-15 04:00:00",1722,12.7,962,962
"2023-12-15 05:00:00",1723,12.69,959,959
"2023-12-15 06:00:00",1724,12.69,954,954
"2023-12-15 07:00:00",1725,12.68,945,945
"2023-12-15 08:00:00",1726,12.68,919,919
"2023-12-15 09:00:00",1727,12.68,833,833
"2023-12-15 10:00:00",1728,12.68,734.8,734.8
"2023-12-15 11:00:00",1729,12.68,669.4,669.4
"2023-12-15 12:00:00",1730,12.69,663.9,663.9
"2023-12-15 13:00:00",1731,12.69,678.9,678.9
"2023-12-15 14:00:00",1732,12.7,699.4,699.4
"2023-12-15 15:00:00",1733,12.7,727.3,727.3
"2023-12-15 16:00:00",1734,12.7,803,803
"2023-12-15 17:00:00",1735,12.7,856,856
"2023-12-15 18:00:00",1736,12.69,939,939
"2023-12-15 19:00:00",1737,12.69,983,983
"2023-12-15 20:00:00",1738,12.69,993,993
"2023-12-15 21:00:00",1739,12.68,990,990
"2023-12-15 22:00:00",1740,12.68,987,987
"2023-12-15 23:00:00",1741,12.68,990,990
"2023-12-16 00:00:00",1742,12.67,990,990
"2023-12-16 01:00:00",1743,12.66,987,987
"2023-12-16 02:00:00",1744,12.66,987,987
"2023-12-16 03:00:00",1745,12.66,979,979
"2023-12-16 04:00:00",1746,12.66,972,972
"2023-12-16 05:00:00",1747,12.66,967,967
"2023-12-16 06:00:00",1748,12.65,969,969
"2023-12-16 07:00:00",1749,12.64,972,972
"2023-12-16 08:00:00",1750,12.64,964,964
"2023-12-16 09:00:00",1751,12.64,924,924
"2023-12-16 10:00:00",1752,12.64,868,868
"2023-12-16 11:00:00",1753,12.64,858,858
"2023-12-16 12:00:00",1754,12.65,858,858
"2023-12-16 13:00:00",1755,12.65,862,862
"2023-12-16 14:00:00",1756,12.65,886,886
"2023-12-16 15:00:00",1757,12.65,909,909
"2023-12-16 16:00:00",1758,12.65,950,950
"2023-12-16 17:00:00",1759,12.65,1012,1012
"2023-12-16 18:00:00",1760,12.65,1041,1041
"2023-12-16 19:00:00",1761,12.65,1045,1045
"2023-12-16 20:00:00",1762,12.65,1039,1039
"2023-12-16 21:00:00",1763,12.64,986,986
"2023-12-16 22:00:00",1764,12.64,916,916
"2023-12-16 23:00:00",1765,12.64,836,836
"2023-12-17 00:00:00",1766,12.63,825,825
"2023-12-17 01:00:00",1767,12.63,810,810
"2023-12-17 02:00:00",1768,12.63,811,811
"2023-12-17 03:00:00",1769,12.63,838,838
"2023-12-17 04:00:00",1770,12.63,874,874
"2023-12-17 05:00:00",1771,12.63,723.9,723.9
"2023-12-17 06:00:00",1772,12.63,711.7,711.7
"2023-12-17 07:00:00",1773,12.62,931,931
"2023-12-17 08:00:00",1774,12.62,1071,1071
"2023-12-17 09:00:00",1775,12.62,1098,1098
"2023-12-17 10:00:00",1776,12.61,1063,1063
"2023-12-17 11:00:00",1777,12.61,977,977
"2023-12-17 12:00:00",1778,12.61,892,892
"2023-12-17 13:00:00",1779,12.61,899,899
"2023-12-17 14:00:00",1780,12.61,922,922
"2023-12-17 15:00:00",1781,12.61,942,942
"2023-12-17 16:00:00",1782,12.61,947,947
"2023-12-17 17:00:00",1783,12.61,990,990
"2023-12-17 18:00:00",1784,12.6,1055,1055
"2023-12-17 19:00:00",1785,12.6,1091,1091
"2023-12-17 20:00:00",1786,12.59,1099,1099
"2023-12-17 21:00:00",1787,12.59,1099,1099
"2023-12-17 22:00:00",1788,12.59,1099,1099
"2023-12-17 23:00:00",1789,12.58,1099,1099
"2023-12-18 00:00:00",1790,12.58,1099,1099
"2023-12-18 01:00:00",1791,12.58,1093,1093
"2023-12-18 02:00:00",1792,12.58,1091,1091
"2023-12-18 03:00:00",1793,12.58,1088,1088
"2023-12-18 04:00:00",1794,12.57,1080,1080
"2023-12-18 05:00:00",1795,12.57,1068,1068
"2023-12-18 06:00:00",1796,12.56,1061,1061
"2023-12-18 07:00:00",1797,12.56,1053,1053
"2023-12-18 08:00:00",1798,12.55,1036,1036
"2023-12-18 09:00:00",1799,12.54,987,987
"2023-12-18 10:00:00",1800,12.54,881,881
"2023-12-18 11:00:00",1801,12.55,838,838
"2023-12-18 12:00:00",1802,12.55,856,856
"2023-12-18 13:00:00",1803,12.55,866,866
"2023-12-18 14:00:00",1804,12.55,889,889
"2023-12-18 15:00:00",1805,12.55,924,924
"2023-12-18 16:00:00",1806,12.56,959,959
"2023-12-18 17:00:00",1807,12.56,1014,1014
"2023-12-18 18:00:00",1808,12.55,1066,1066
"2023-12-18 19:00:00",1809,12.55,1088,1088
"2023-12-18 20:00:00",1810,12.54,1091,1091
"2023-12-18 21:00:00",1811,12.54,1080,1080
"2023-12-18 22:00:00",1812,12.53,1073,1073
"2023-12-18 23:00:00",1813,12.52,1071,1071
"2023-12-19 00:00:00",1814,12.51,1066,1066
"2023-12-19 01:00:00",1815,12.51,1071,1071
"2023-12-19 02:00:00",1816,12.51,1068,1068
"2023-12-19 03:00:00",1817,12.5,1071,1071
"2023-12-19 04:00:00",1818,12.49,1076,1076
"2023-12-19 05:00:00",1819,12.49,1080,1080
"2023-12-19 06:00:00",1820,12.49,1076,1076
"2023-12-19 07:00:00",1821,12.48,1071,1071
"2023-12-19 08:00:00",1822,12.48,1071,1071
"2023-12-19 09:00:00",1823,12.48,1041,1041
"2023-12-19 10:00:00",1824,12.48,959,959
"2023-12-19 11:00:00",1825,12.49,937,937
"2023-12-19 12:00:00",1826,12.49,946,946
"2023-12-19 13:00:00",1827,12.5,972,972
"2023-12-19 14:00:00",1828,12.5,982,982
"2023-12-19 15:00:00",1829,12.5,993,993
"2023-12-19 16:00:00",1830,12.5,1017,1017
"2023-12-19 17:00:00",1831,12.5,1051,1051
"2023-12-19 18:00:00",1832,12.5,1101,1101
"2023-12-19 19:00:00",1833,12.49,1146,1146
"2023-12-19 20:00:00",1834,12.49,1175,1175
"2023-12-19 21:00:00",1835,12.48,1185,1185
"2023-12-19 22:00:00",1836,12.48,1190,1190
"2023-12-19 23:00:00",1837,12.47,1190,1190
"2023-12-20 00:00:00",1838,12.46,1187,1187
"2023-12-20 01:00:00",1839,12.46,1187,1187
"2023-12-20 02:00:00",1840,12.46,1181,1181
"2023-12-20 03:00:00",1841,12.45,1179,1179
"2023-12-20 04:00:00",1842,12.44,1184,1184
"2023-12-20 05:00:00",1843,12.44,1187,1187
"2023-12-20 06:00:00",1844,12.44,1184,1184
"2023-12-20 07:00:00",1845,12.44,1189,1189
"2023-12-20 08:00:00",1846,12.43,1192,1192
"2023-12-20 09:00:00",1847,12.43,1164,1164
"2023-12-20 10:00:00",1848,12.44,1074,1074
"2023-12-20 11:00:00",1849,12.45,1043,1043
"2023-12-20 12:00:00",1850,12.47,1053,1053
"2023-12-20 13:00:00",1851,12.47,1070,1070
"2023-12-20 14:00:00",1852,12.47,1099,1099
"2023-12-20 15:00:00",1853,12.47,1132,1132
"2023-12-20 16:00:00",1854,12.48,1160,1160
"2023-12-20 17:00:00",1855,12.49,1200,1200
"2023-12-20 18:00:00",1856,12.48,1243,1243
"2023-12-20 19:00:00",1857,12.48,1277,1277
"2023-12-20 20:00:00",1858,12.48,1305,1305
"2023-12-20 21:00:00",1859,12.48,1328,1328
"2023-12-20 22:00:00",1860,12.47,1339,1339
"2023-12-20 23:00:00",1861,12.47,1346,1346
"2023-12-21 00:00:00",1862,12.47,1351,1351
"2023-12-21 01:00:00",1863,12.46,1352,1352
"2023-12-21 02:00:00",1864,12.46,1360,1360
"2023-12-21 03:00:00",1865,12.46,1352,1352
"2023-12-21 04:00:00",1866,12.45,1321,1321
"2023-12-21 05:00:00",1867,12.45,1284,1284
"2023-12-21 06:00:00",1868,12.44,1258,1258
"2023-12-21 07:00:00",1869,12.44,1250,1250
"2023-12-21 08:00:00",1870,12.44,1192,1192
"2023-12-21 09:00:00",1871,12.43,1132,1132
"2023-12-21 10:00:00",1872,12.44,1015,1015
"2023-12-21 11:00:00",1873,12.45,924,924
"2023-12-21 12:00:00",1874,12.45,833,833
"2023-12-21 13:00:00",1875,12.46,793.5,793.5
"2023-12-21 14:00:00",1876,12.46,745.7,745.7
"2023-12-21 15:00:00",1877,12.47,704.8,704.8
"2023-12-21 16:00:00",1878,12.47,674.8,674.8
"2023-12-21 17:00:00",1879,12.47,651.7,651.7
"2023-12-21 18:00:00",1880,12.47,636.7,636.7
"2023-12-21 19:00:00",1881,12.46,628.5,628.5
"2023-12-21 20:00:00",1882,12.46,624.4,624.4
"2023-12-21 21:00:00",1883,12.46,619,619
"2023-12-21 22:00:00",1884,12.46,616.2,616.2
"2023-12-21 23:00:00",1885,12.45,616.2,616.2
"2023-12-22 00:00:00",1886,12.44,613.5,613.5
"2023-12-22 01:00:00",1887,12.44,608.1,608.1
"2023-12-22 02:00:00",1888,12.43,610.9,610.9
"2023-12-22 03:00:00",1889,12.43,616.3,616.3
"2023-12-22 04:00:00",1890,12.43,614.3,614.3
"2023-12-22 05:00:00",1891,12.43,611,611
"2023-12-22 06:00:00",1892,12.43,616.4,616.4
"2023-12-22 07:00:00",1893,12.42,619.1,619.1
"2023-12-22 08:00:00",1894,12.42,616.3,616.3
"2023-12-22 09:00:00",1895,12.43,616.2,616.2
"2023-12-22 10:00:00",1896,12.43,610.8,610.8
"2023-12-22 11:00:00",1897,12.43,601.2,601.2
"2023-12-22 12:00:00",1898,12.43,598.5,598.5
"2023-12-22 13:00:00",1899,12.43,598.5,598.5
"2023-12-22 14:00:00",1900,12.43,597.1,597.1
"2023-12-22 15:00:00",1901,12.44,596.5,596.5
"2023-12-22 16:00:00",1902,12.45,599.2,599.2
"2023-12-22 17:00:00",1903,12.44,598.5,598.5
"2023-12-22 18:00:00",1904,12.45,598.5,598.5
"2023-12-22 19:00:00",1905,12.44,598.5,598.5
"2023-12-22 20:00:00",1906,12.44,597.1,597.1
"2023-12-22 21:00:00",1907,12.43,593.7,593.7
"2023-12-22 22:00:00",1908,12.43,589,589
"2023-12-22 23:00:00",1909,12.43,589,589
"2023-12-23 00:00:00",1910,12.43,583.5,583.5
"2023-12-23 01:00:00",1911,12.42,580.8,580.8
"2023-12-23 02:00:00",1912,12.42,580.8,580.8
"2023-12-23 03:00:00",1913,12.42,580.8,580.8
"2023-12-23 04:00:00",1914,12.42,589,589
"2023-12-23 05:00:00",1915,12.41,591,591
"2023-12-23 06:00:00",1916,12.4,598.5,598.5
"2023-12-23 07:00:00",1917,12.4,606.7,606.7
"2023-12-23 08:00:00",1918,12.4,613.5,613.5
"2023-12-23 09:00:00",1919,12.4,616.2,616.2
"2023-12-23 10:00:00",1920,12.41,616.2,616.2
"2023-12-23 11:00:00",1921,12.41,624.4,624.4
"2023-12-23 12:00:00",1922,12.41,627.1,627.1
"2023-12-23 13:00:00",1923,12.42,613.5,613.5
"2023-12-23 14:00:00",1924,12.42,612.1,612.1
"2023-12-23 15:00:00",1925,12.42,609.4,609.4
"2023-12-23 16:00:00",1926,12.43,606.7,606.7
"2023-12-23 17:00:00",1927,12.43,606.7,606.7
"2023-12-23 18:00:00",1928,12.43,612.1,612.1
"2023-12-23 19:00:00",1929,12.42,606.7,606.7
"2023-12-23 20:00:00",1930,12.41,606.7,606.7
"2023-12-23 21:00:00",1931,12.41,606.7,606.7
"2023-12-23 22:00:00",1932,12.4,606.7,606.7
"2023-12-23 23:00:00",1933,12.4,604,604
"2023-12-24 00:00:00",1934,12.4,601.2,601.2
"2023-12-24 01:00:00",1935,12.4,608.7,608.7
"2023-12-24 02:00:00",1936,12.39,610.8,610.8
"2023-12-24 03:00:00",1937,12.39,609.4,609.4
"2023-12-24 04:00:00",1938,12.39,613.5,613.5
"2023-12-24 05:00:00",1939,12.38,619,619
"2023-12-24 06:00:00",1940,12.38,621.7,621.7
"2023-12-24 07:00:00",1941,12.38,629.2,629.2
"2023-12-24 08:00:00",1942,12.38,633.9,633.9
"2023-12-24 09:00:00",1943,12.38,636.7,636.7
"2023-12-24 10:00:00",1944,12.37,642.1,642.1
