Date,GPPavg,ER,K600_1d
2022-05-12T00:00:00Z,4.335736686684703,-30.57601725930913,10.30789650469015
2022-05-12T01:00:00Z,4.335736686684703,-30.57601725930913,10.30789650469015
2022-05-12T02:00:00Z,4.335736686684703,-30.57601725930913,10.30789650469015
2022-05-12T03:00:00Z,4.335736686684703,-30.57601725930913,10.30789650469015
2022-05-12T04:00:00Z,4.335736686684703,-30.57601725930913,10.30789650469015
2022-05-12T05:00:00Z,4.335736686684703,-30.57601725930913,10.30789650469015
2022-05-12T06:00:00Z,4.335736686684703,-30.57601725930913,10.30789650469015
2022-05-12T07:00:00Z,4.335736686684703,-30.57601725930913,10.30789650469015
2022-05-12T08:00:00Z,4.335736686684703,-30.57601725930913,10.30789650469015
2022-05-12T09:00:00Z,4.335736686684703,-30.57601725930913,10.30789650469015
2022-05-12T10:00:00Z,4.335736686684703,-30.57601725930913,10.30789650469015
2022-05-12T11:00:00Z,4.335736686684703,-30.57601725930913,10.30789650469015
2022-05-12T12:00:00Z,4.335736686684703,-30.57601725930913,10.30789650469015
2022-05-12T13:00:00Z,4.335736686684703,-30.57601725930913,10.30789650469015
2022-05-12T14:00:00Z,4.335736686684703,-30.57601725930913,10.30789650469015
2022-05-12T15:00:00Z,4.335736686684703,-30.57601725930913,10.30789650469015
2022-05-12T16:00:00Z,4.335736686684703,-30.57601725930913,10.30789650469015
2022-05-12T17:00:00Z,4.335736686684703,-30.57601725930913,10.30789650469015
2022-05-12T18:00:00Z,4.335736686684703,-30.57601725930913,10.30789650469015
2022-05-12T19:00:00Z,4.335736686684703,-30.57601725930913,10.30789650469015
2022-05-12T20:00:00Z,4.335736686684703,-30.57601725930913,10.30789650469015
2022-05-12T21:00:00Z,4.335736686684703,-30.57601725930913,10.30789650469015
2022-05-12T22:00:00Z,4.335736686684703,-30.57601725930913,10.30789650469015
2022-05-12T23:00:00Z,4.335736686684703,-30.57601725930913,10.30789650469015
2022-05-13T00:00:00Z,4.637022447929189,-30.797555720738128,10.581623707618705
2022-05-13T01:00:00Z,4.637022447929189,-30.797555720738128,10.581623707618705
2022-05-13T02:00:00Z,4.637022447929189,-30.797555720738128,10.581623707618705
2022-05-13T03:00:00Z,4.637022447929189,-30.797555720738128,10.581623707618705
2022-05-13T04:00:00Z,4.637022447929189,-30.797555720738128,10.581623707618705
2022-05-13T05:00:00Z,4.637022447929189,-30.797555720738128,10.581623707618705
2022-05-13T06:00:00Z,4.637022447929189,-30.797555720738128,10.581623707618705
2022-05-13T07:00:00Z,4.637022447929189,-30.797555720738128,10.581623707618705
2022-05-13T08:00:00Z,4.637022447929189,-30.797555720738128,10.581623707618705
2022-05-13T09:00:00Z,4.637022447929189,-30.797555720738128,10.581623707618705
