Date,ID,flood,conc,loess,base,variable
2022-07-10T00:00:00Z,AM,1,0.229700421757564,0.4994745361537655,0.43465319544839653,depth
2022-07-10T01:00:00Z,AM,1,0.2309099832771785,0.5009455180417828,0.43465319544839653,depth
2022-07-10T02:00:00Z,AM,1,0.23216535563781548,0.502414492170638,0.43465319544839653,depth
2022-07-10T03:00:00Z,AM,1,0.23345117050818276,0.503881442941895,0.43465319544839653,depth
2022-07-10T04:00:00Z,AM,1,0.2347520595569884,0.505346354757117,0.43465319544839653,depth
2022-07-10T05:00:00Z,AM,1,0.23605265445294055,0.5068092120178678,0.43465319544839653,depth
2022-07-10T06:00:00Z,AM,1,0.2373375868647467,0.5082699991257109,0.43465319544839653,depth
2022-07-10T07:00:00Z,AM,1,0.2385914884611151,0.5097287004822101,0.43465319544839653,depth
2022-07-10T08:00:00Z,AM,1,0.23979899091075377,0.511185300488929,0.43465319544839653,depth
2022-07-10T09:00:00Z,AM,1,0.24094472588237048,0.5126397835474308,0.43465319544839653,depth
2022-07-10T10:00:00Z,AM,1,0.24206802185072296,0.5140921340592794,0.43465319544839653,depth
2022-07-10T11:00:00Z,AM,1,0.2432151990434942,0.5155423364260385,0.43465319544839653,depth
2022-07-10T12:00:00Z,AM,1,0.2443813767587796,0.5169903750492717,0.43465319544839653,depth
2022-07-10T13:00:00Z,AM,1,0.2455616742946748,0.5184362343305423,0.43465319544839653,depth
2022-07-10T14:00:00Z,AM,1,0.24675121094927543,0.5198798986714142,0.43465319544839653,depth
2022-07-10T15:00:00Z,AM,1,0.24794510602067732,0.5213213524734507,0.43465319544839653,depth
2022-07-10T16:00:00Z,AM,1,0.24913847880697593,0.5227605801382155,0.43465319544839653,depth
2022-07-10T17:00:00Z,AM,1,0.25032644860626685,0.5241975660672725,0.43465319544839653,depth
2022-07-10T18:00:00Z,AM,1,0.2515041347166458,0.5256322946621849,0.43465319544839653,depth
2022-07-10T19:00:00Z,AM,1,0.25266665643620834,0.5270647503245165,0.43465319544839653,depth
2022-07-10T20:00:00Z,AM,1,0.2538091330630502,0.5284949174558309,0.43465319544839653,depth
2022-07-10T21:00:00Z,AM,1,0.25492089341131685,0.5299227804576917,0.43465319544839653,depth
2022-07-10T22:00:00Z,AM,1,0.255997500182196,0.5313483237316624,0.43465319544839653,depth
2022-07-10T23:00:00Z,AM,1,0.25704342350434617,0.5327715316793068,0.43465319544839653,depth
2022-07-11T00:00:00Z,AM,1,0.2580631335064263,0.5341923887021882,0.43465319544839653,depth
2022-07-11T01:00:00Z,AM,1,0.25906110031709495,0.5356108792018704,0.43465319544839653,depth
2022-07-11T02:00:00Z,AM,1,0.2600417940650108,0.537026987579917,0.43465319544839653,depth
2022-07-11T03:00:00Z,AM,1,0.2610096848788327,0.5384406982378914,0.43465319544839653,depth
2022-07-11T04:00:00Z,AM,1,0.261969242887219,0.5398519955773576,0.43465319544839653,depth
2022-07-11T05:00:00Z,AM,1,0.2629249382188287,0.5412608639998788,0.43465319544839653,depth
2022-07-11T06:00:00Z,AM,1,0.26388124100232047,0.5426672879070189,0.43465319544839653,depth
2022-07-11T07:00:00Z,AM,1,0.2648426213663526,0.5440712517003412,0.43465319544839653,depth
2022-07-11T08:00:00Z,AM,1,0.26581354943958446,0.5454727397814094,0.43465319544839653,depth
2022-07-11T09:00:00Z,AM,1,0.266798495350674,0.5468717365517874,0.43465319544839653,depth
2022-07-11T10:00:00Z,AM,1,0.2678019292282804,0.5482682264130384,0.43465319544839653,depth
2022-07-11T11:00:00Z,AM,1,0.26882832120106237,0.5496621937667262,0.43465319544839653,depth
2022-07-11T12:00:00Z,AM,1,0.2698821413976781,0.5510536230144143,0.43465319544839653,depth
2022-07-11T13:00:00Z,AM,1,0.27096785994678674,0.5524424985576663,0.43465319544839653,depth
2022-07-11T14:00:00Z,AM,1,0.272089946977047,0.553828804798046,0.43465319544839653,depth
2022-07-11T15:00:00Z,AM,1,0.27325287261711717,0.5552125261371167,0.43465319544839653,depth
2022-07-11T16:00:00Z,AM,1,0.2744611069956563,0.5565936469764424,0.43465319544839653,depth
2022-07-11T17:00:00Z,AM,1,0.27571912024132283,0.5579721517175861,0.43465319544839653,depth
