"Plot Title: GilchristBlue_SpC"
"#","Date Time, GMT-05:00","Low Range, μS/cm (LGR S/N: 10757734, SEN S/N: 10757734)","Full Range, μS/cm (LGR S/N: 10757734, SEN S/N: 10757734)","Temp, °F (LGR S/N: 10757734, SEN S/N: 10757734)"
1,10/18/23 10:00:00 AM,365.7,363.5,75.24
2,10/18/23 11:00:00 AM,373.1,370.8,75.74
3,10/18/23 12:00:00 PM,393.6,390.7,76.03
4,10/18/23 01:00:00 PM,395.8,392.9,76.35
5,10/18/23 02:00:00 PM,394.5,392.6,76.08
6,10/18/23 03:00:00 PM,397.0,393.8,75.92
7,10/18/23 04:00:00 PM,396.0,393.1,75.65
8,10/18/23 05:00:00 PM,395.2,392.7,75.43
9,10/18/23 06:00:00 PM,394.2,391.6,75.16
10,10/18/23 07:00:00 PM,393.3,390.9,74.98
11,10/18/23 08:00:00 PM,393.0,390.1,74.89
12,10/18/23 09:00:00 PM,393.0,390.5,74.89
13,10/18/23 10:00:00 PM,392.7,390.2,74.82
14,10/18/23 11:00:00 PM,392.6,390.2,74.79
15,10/19/23 12:00:00 AM,392.4,389.8,74.79
16,10/19/23 01:00:00 AM,392.4,389.8,74.77
17,10/19/23 02:00:00 AM,392.1,389.4,74.71
18,10/19/23 03:00:00 AM,391.9,389.4,74.68
19,10/19/23 04:00:00 AM,391.5,388.6,74.59
20,10/19/23 05:00:00 AM,391.4,388.6,74.55
21,10/19/23 06:00:00 AM,391.8,389.0,74.61
22,10/19/23 07:00:00 AM,392.0,389.4,74.64
23,10/19/23 08:00:00 AM,392.5,389.8,74.73
24,10/19/23 09:00:00 AM,394.2,391.6,75.15
25,10/19/23 10:00:00 AM,397.4,394.6,75.81
26,10/19/23 11:00:00 AM,399.6,397.2,76.30
27,10/19/23 12:00:00 PM,400.7,398.0,76.62
28,10/19/23 01:00:00 PM,400.3,397.2,76.57
29,10/19/23 02:00:00 PM,399.2,396.5,76.33
30,10/19/23 03:00:00 PM,398.6,396.1,76.15
31,10/19/23 04:00:00 PM,397.6,395.0,75.87
32,10/19/23 05:00:00 PM,397.0,394.3,75.72
33,10/19/23 06:00:00 PM,395.9,393.1,75.43
