Date,elevation,ID
2022-04-01T04:00:00Z,2.825640000000002,AM
2022-04-01T05:00:00Z,2.8306499999999994,AM
2022-04-01T06:00:00Z,2.8206299999999978,AM
2022-04-01T07:00:00Z,2.8206300000000013,AM
2022-04-01T08:00:00Z,2.8206300000000013,AM
2022-04-01T09:00:00Z,2.8156200000000005,AM
2022-04-01T10:00:00Z,2.8156199999999987,AM
2022-04-01T11:00:00Z,2.8106099999999996,AM
2022-04-01T12:00:00Z,2.8055999999999988,AM
2022-04-01T13:00:00Z,2.8056000000000005,AM
2022-04-01T14:00:00Z,2.8005899999999984,AM
2022-04-01T15:00:00Z,2.8056000000000005,AM
2022-04-01T16:00:00Z,2.8005899999999984,AM
2022-04-01T17:00:00Z,2.795580000000001,AM
2022-04-01T18:00:00Z,2.7905699999999984,AM
2022-04-01T19:00:00Z,2.795580000000001,AM
2022-04-01T20:00:00Z,2.7955799999999993,AM
2022-04-01T21:00:00Z,2.785560000000001,AM
2022-04-01T22:00:00Z,2.7805499999999985,AM
2022-04-01T23:00:00Z,2.7805500000000003,AM
2022-04-02T00:00:00Z,2.7755399999999995,AM
2022-04-02T01:00:00Z,2.7805500000000003,AM
2022-04-02T02:00:00Z,2.7705299999999986,AM
2022-04-02T03:00:00Z,2.7705300000000004,AM
2022-04-02T04:00:00Z,2.7705299999999986,AM
2022-04-02T05:00:00Z,2.76552,AM
2022-04-02T06:00:00Z,2.7705300000000004,AM
2022-04-02T07:00:00Z,2.7555,AM
2022-04-02T08:00:00Z,2.760510000000001,AM
2022-04-02T09:00:00Z,2.7655200000000018,AM
2022-04-02T10:00:00Z,2.760509999999999,AM
2022-04-02T11:00:00Z,2.760510000000001,AM
2022-04-02T12:00:00Z,2.750489999999999,AM
2022-04-02T13:00:00Z,2.760509999999999,AM
2022-04-02T14:00:00Z,2.760509999999999,AM
2022-04-02T15:00:00Z,2.755500000000002,AM
2022-04-02T16:00:00Z,2.760509999999999,AM
2022-04-02T17:00:00Z,2.750489999999999,AM
2022-04-02T18:00:00Z,2.74548,AM
2022-04-02T19:00:00Z,2.7555,AM
2022-04-02T20:00:00Z,2.7354599999999984,AM
2022-04-02T21:00:00Z,2.750489999999999,AM
2022-04-02T22:00:00Z,2.750490000000001,AM
2022-04-02T23:00:00Z,2.745480000000002,AM
2022-04-03T00:00:00Z,2.7454799999999984,AM
2022-04-03T01:00:00Z,2.74548,AM
2022-04-03T02:00:00Z,2.750490000000001,AM
2022-04-03T03:00:00Z,2.7404699999999993,AM
2022-04-03T04:00:00Z,2.7404699999999993,AM
2022-04-03T05:00:00Z,2.740470000000001,AM
2022-04-03T06:00:00Z,2.7555,AM
2022-04-03T07:00:00Z,2.740470000000001,AM
2022-04-03T08:00:00Z,2.7454799999999984,AM
2022-04-03T09:00:00Z,2.750489999999999,AM
2022-04-03T10:00:00Z,2.74548,AM
2022-04-03T11:00:00Z,2.750490000000001,AM
2022-04-03T12:00:00Z,2.745480000000002,AM
2022-04-03T13:00:00Z,2.74548,AM
2022-04-03T14:00:00Z,2.750490000000001,AM
2022-04-03T15:00:00Z,2.74548,AM
2022-04-03T16:00:00Z,2.760510000000001,AM
2022-04-03T17:00:00Z,2.750489999999999,AM
2022-04-03T18:00:00Z,2.750489999999999,AM
2022-04-03T19:00:00Z,2.750489999999999,AM
2022-04-03T20:00:00Z,2.750490000000001,AM
2022-04-03T21:00:00Z,2.760510000000001,AM
2022-04-03T22:00:00Z,2.745480000000002,AM
2022-04-03T23:00:00Z,2.745480000000002,AM
2022-04-04T00:00:00Z,2.7404699999999993,AM
2022-04-04T01:00:00Z,2.74548,AM
2022-04-04T02:00:00Z,2.74548,AM
2022-04-04T03:00:00Z,2.74548,AM
2022-04-04T04:00:00Z,2.74548,AM
2022-04-04T05:00:00Z,2.7555,AM
2022-04-04T06:00:00Z,2.750490000000001,AM
2022-04-04T07:00:00Z,2.750490000000001,AM
