FAWN Station,Period,BP avg (mb),N (# obs)
Mayo,9/17/2023 20:00,1008,4
Mayo,9/17/2023 21:00,1010,4
Mayo,9/17/2023 22:00,1010,4
Mayo,9/17/2023 23:00,1010,4
Mayo,9/18/2023 0:00,1010,4
Mayo,9/18/2023 1:00,1010,4
Mayo,9/18/2023 2:00,1010,4
Mayo,9/18/2023 3:00,1010,4
Mayo,9/18/2023 4:00,1010,4
Mayo,9/18/2023 5:00,1010,4
Mayo,9/18/2023 6:00,1010,4
Mayo,9/18/2023 7:00,1011,4
Mayo,9/18/2023 8:00,1012,4
Mayo,9/18/2023 9:00,1012,4
Mayo,9/18/2023 10:00,1012,4
Mayo,9/18/2023 11:00,1012,4
Mayo,9/18/2023 12:00,1012,4
Mayo,9/18/2023 13:00,1012,4
Mayo,9/18/2023 14:00,1011,4
Mayo,9/18/2023 15:00,1011,4
Mayo,9/18/2023 16:00,1010,4
Mayo,9/18/2023 17:00,1010,4
Mayo,9/18/2023 18:00,1010,4
Mayo,9/18/2023 19:00,1011,4
Mayo,9/18/2023 20:00,1012,4
Mayo,9/18/2023 21:00,1012,4
Mayo,9/18/2023 22:00,1013,4
Mayo,9/18/2023 23:00,1013,4
Mayo,9/19/2023 0:00,1013,4
Mayo,9/19/2023 1:00,1013,4
Mayo,9/19/2023 2:00,1013,4
Mayo,9/19/2023 3:00,1013,4
Mayo,9/19/2023 4:00,1013,4
Mayo,9/19/2023 5:00,1013,4
Mayo,9/19/2023 6:00,1013,4
Mayo,9/19/2023 7:00,1014,4
Mayo,9/19/2023 8:00,1014,4
Mayo,9/19/2023 9:00,1014,4
Mayo,9/19/2023 10:00,1015,4
Mayo,9/19/2023 11:00,1015,4
Mayo,9/19/2023 12:00,1015,4
Mayo,9/19/2023 13:00,1014,4
Mayo,9/19/2023 14:00,1013,4
Mayo,9/19/2023 15:00,1013,4
Mayo,9/19/2023 16:00,1012,4
Mayo,9/19/2023 17:00,1012,4
Mayo,9/19/2023 18:00,1012,4
Mayo,9/19/2023 19:00,1012,4
Mayo,9/19/2023 20:00,1013,4
Mayo,9/19/2023 21:00,1014,4
Mayo,9/19/2023 22:00,1014,4
Mayo,9/19/2023 23:00,1014,4
Mayo,9/20/2023 0:00,1014,4
Mayo,9/20/2023 1:00,1014,4
Mayo,9/20/2023 2:00,1014,4
Mayo,9/20/2023 3:00,1014,4
Mayo,9/20/2023 4:00,1013,4
Mayo,9/20/2023 5:00,1014,4
Mayo,9/20/2023 6:00,1014,4
Mayo,9/20/2023 7:00,1014,4
Mayo,9/20/2023 8:00,1015,4
Mayo,9/20/2023 9:00,1015,4
Mayo,9/20/2023 10:00,1016,4
Mayo,9/20/2023 11:00,1015,4
Mayo,9/20/2023 12:00,1015,4
Mayo,9/20/2023 13:00,1014,4
Mayo,9/20/2023 14:00,1014,4
Mayo,9/20/2023 15:00,1013,4
Mayo,9/20/2023 16:00,1012,4
Mayo,9/20/2023 17:00,1012,4
Mayo,9/20/2023 18:00,1012,4
Mayo,9/20/2023 19:00,1012,4
Mayo,9/20/2023 20:00,1013,4
Mayo,9/20/2023 21:00,1014,4
Mayo,9/20/2023 22:00,1014,4
Mayo,9/20/2023 23:00,1014,4
Mayo,9/21/2023 0:00,1014,4
Mayo,9/21/2023 1:00,1013,4
Mayo,9/21/2023 2:00,1013,4
Mayo,9/21/2023 3:00,1013,4
Mayo,9/21/2023 4:00,1013,4
Mayo,9/21/2023 5:00,1013,4
Mayo,9/21/2023 6:00,1013,4
Mayo,9/21/2023 7:00,1014,4
Mayo,9/21/2023 8:00,1014,4
Mayo,9/21/2023 9:00,1015,4
Mayo,9/21/2023 10:00,1015,4
Mayo,9/21/2023 11:00,1015,4
Mayo,9/21/2023 12:00,1014,4
Mayo,9/21/2023 13:00,1014,4
Mayo,9/21/2023 14:00,1013,4
Mayo,9/21/2023 15:00,1012,4
Mayo,9/21/2023 16:00,1012,4
Mayo,9/21/2023 17:00,1012,4
Mayo,9/21/2023 18:00,1012,4
Mayo,9/21/2023 19:00,1013,4
Mayo,9/21/2023 20:00,1013,4
Mayo,9/21/2023 21:00,1014,4
Mayo,9/21/2023 22:00,1014,4
Mayo,9/21/2023 23:00,1014,4
Mayo,9/22/2023 0:00,1013,4
Mayo,9/22/2023 1:00,1013,4
Mayo,9/22/2023 2:00,1013,4
Mayo,9/22/2023 3:00,1012,4
Mayo,9/22/2023 4:00,1012,4
Mayo,9/22/2023 5:00,1012,4
Mayo,9/22/2023 6:00,1013,4
Mayo,9/22/2023 7:00,1013,4
Mayo,9/22/2023 8:00,1014,4
Mayo,9/22/2023 9:00,1014,4
Mayo,9/22/2023 10:00,1014,4
Mayo,9/22/2023 11:00,1014,4
Mayo,9/22/2023 12:00,1013,4
Mayo,9/22/2023 13:00,1012,4
Mayo,9/22/2023 14:00,1012,4
Mayo,9/22/2023 15:00,1011,4
Mayo,9/22/2023 16:00,1010,4
Mayo,9/22/2023 17:00,1010,4
Mayo,9/22/2023 18:00,1010,4
Mayo,9/22/2023 19:00,1011,4
Mayo,9/22/2023 20:00,1011,4
Mayo,9/22/2023 21:00,1011,4
Mayo,9/22/2023 22:00,1012,4
Mayo,9/22/2023 23:00,1012,4
Mayo,9/23/2023 0:00,1011,4
Mayo,9/23/2023 1:00,1011,4
Mayo,9/23/2023 2:00,1011,4
Mayo,9/23/2023 3:00,1010,4
Mayo,9/23/2023 4:00,1010,4
Mayo,9/23/2023 5:00,1010,4
Mayo,9/23/2023 6:00,1010,4
Mayo,9/23/2023 7:00,1011,4
Mayo,9/23/2023 8:00,1012,4
Mayo,9/23/2023 9:00,1012,4
Mayo,9/23/2023 10:00,1012,4
Mayo,9/23/2023 11:00,1012,4
Mayo,9/23/2023 12:00,1011,4
Mayo,9/23/2023 13:00,1011,4
Mayo,9/23/2023 14:00,1010,4
Mayo,9/23/2023 15:00,1009,4
Mayo,9/23/2023 16:00,1008,4
Mayo,9/23/2023 17:00,1008,4
Mayo,9/23/2023 18:00,1008,4
Mayo,9/23/2023 19:00,1009,4
Mayo,9/23/2023 20:00,1009,4
Mayo,9/23/2023 21:00,1010,4
Mayo,9/23/2023 22:00,1010,4
Mayo,9/23/2023 23:00,1010,4
Mayo,9/24/2023 0:00,1010,4
Mayo,9/24/2023 1:00,1010,4
Mayo,9/24/2023 2:00,1010,4
Mayo,9/24/2023 3:00,1009,4
Mayo,9/24/2023 4:00,1009,4
Mayo,9/24/2023 5:00,1010,4
Mayo,9/24/2023 6:00,1010,4
Mayo,9/24/2023 7:00,1011,4
Mayo,9/24/2023 8:00,1012,4
Mayo,9/24/2023 9:00,1012,4
Mayo,9/24/2023 10:00,1012,4
Mayo,9/24/2023 11:00,1013,4
Mayo,9/24/2023 12:00,1012,4
Mayo,9/24/2023 13:00,1011,4
Mayo,9/24/2023 14:00,1011,4
Mayo,9/24/2023 15:00,1010,4
Mayo,9/24/2023 16:00,1010,4
Mayo,9/24/2023 17:00,1010,4
Mayo,9/24/2023 18:00,1010,4
Mayo,9/24/2023 19:00,1011,4
Mayo,9/24/2023 20:00,1012,4
Mayo,9/24/2023 21:00,1012,4
Mayo,9/24/2023 22:00,1012,4
Mayo,9/24/2023 23:00,1012,4
Mayo,9/25/2023 0:00,1012,4
Mayo,9/25/2023 1:00,1012,4
Mayo,9/25/2023 2:00,1012,4
Mayo,9/25/2023 3:00,1012,4
Mayo,9/25/2023 4:00,1012,4
Mayo,9/25/2023 5:00,1013,4
Mayo,9/25/2023 6:00,1013,4
Mayo,9/25/2023 7:00,1013,4
Mayo,9/25/2023 8:00,1014,4
Mayo,9/25/2023 9:00,1014,4
Mayo,9/25/2023 10:00,1014,4
Mayo,9/25/2023 11:00,1014,4
Mayo,9/25/2023 12:00,1014,4
Mayo,9/25/2023 13:00,1014,4
Mayo,9/25/2023 14:00,1013,4
Mayo,9/25/2023 15:00,1012,4
Mayo,9/25/2023 16:00,1012,4
Mayo,9/25/2023 17:00,1013,4
Mayo,9/25/2023 18:00,1013,4
Mayo,9/25/2023 19:00,1013,4
Mayo,9/25/2023 20:00,1013,4
Mayo,9/25/2023 21:00,1014,4
Mayo,9/25/2023 22:00,1014,4
Mayo,9/25/2023 23:00,1014,4
Mayo,9/26/2023 0:00,1014,4
Mayo,9/26/2023 1:00,1014,4
Mayo,9/26/2023 2:00,1014,4
Mayo,9/26/2023 3:00,1013,4
Mayo,9/26/2023 4:00,1013,4
Mayo,9/26/2023 5:00,1013,4
Mayo,9/26/2023 6:00,1013,4
Mayo,9/26/2023 7:00,1014,4
Mayo,9/26/2023 8:00,1014,4
Mayo,9/26/2023 9:00,1014,4
Mayo,9/26/2023 10:00,1015,4
Mayo,9/26/2023 11:00,1015,4
Mayo,9/26/2023 12:00,1014,4
Mayo,9/26/2023 13:00,1013,4
Mayo,9/26/2023 14:00,1014,4
Mayo,9/26/2023 15:00,1014,4
Mayo,9/26/2023 16:00,1013,4
Mayo,9/26/2023 17:00,1013,4
Mayo,9/26/2023 18:00,1013,4
Mayo,9/26/2023 19:00,1013,4
Mayo,9/26/2023 20:00,1013,4
Mayo,9/26/2023 21:00,1014,4
Mayo,9/26/2023 22:00,1014,4
Mayo,9/26/2023 23:00,1014,4
Mayo,9/27/2023 0:00,1014,4
Mayo,9/27/2023 1:00,1013,4
Mayo,9/27/2023 2:00,1012,4
Mayo,9/27/2023 3:00,1012,4
Mayo,9/27/2023 4:00,1012,4
Mayo,9/27/2023 5:00,1012,4
Mayo,9/27/2023 6:00,1012,4
Mayo,9/27/2023 7:00,1013,4
Mayo,9/27/2023 8:00,1013,4
Mayo,9/27/2023 9:00,1014,4
Mayo,9/27/2023 10:00,1014,4
Mayo,9/27/2023 11:00,1014,4
Mayo,9/27/2023 12:00,1014,4
Mayo,9/27/2023 13:00,1014,4
Mayo,9/27/2023 14:00,1012,4
Mayo,9/27/2023 15:00,1012,4
Mayo,9/27/2023 16:00,1012,4
Mayo,9/27/2023 17:00,1011,4
Mayo,9/27/2023 18:00,1011,4
Mayo,9/27/2023 19:00,1012,4
Mayo,9/27/2023 20:00,1012,4
Mayo,9/27/2023 21:00,1013,4
Mayo,9/27/2023 22:00,1013,4
Mayo,9/27/2023 23:00,1013,4
Mayo,9/28/2023 0:00,1013,4
Mayo,9/28/2023 1:00,1013,4
Mayo,9/28/2023 2:00,1012,4
Mayo,9/28/2023 3:00,1012,4
Mayo,9/28/2023 4:00,1011,4
Mayo,9/28/2023 5:00,1012,4
Mayo,9/28/2023 6:00,1012,4
Mayo,9/28/2023 7:00,1013,4
Mayo,9/28/2023 8:00,1013,4
Mayo,9/28/2023 9:00,1014,4
Mayo,9/28/2023 10:00,1014,4
Mayo,9/28/2023 11:00,1014,4
Mayo,9/28/2023 12:00,1014,4
Mayo,9/28/2023 13:00,1013,4
Mayo,9/28/2023 14:00,1012,4
Mayo,9/28/2023 15:00,1011,4
Mayo,9/28/2023 16:00,1011,4
Mayo,9/28/2023 17:00,1011,4
Mayo,9/28/2023 18:00,1011,4
Mayo,9/28/2023 19:00,1012,4
Mayo,9/28/2023 20:00,1012,4
Mayo,9/28/2023 21:00,1012,4
Mayo,9/28/2023 22:00,1013,4
Mayo,9/28/2023 23:00,1013,4
Mayo,9/29/2023 0:00,1013,4
Mayo,9/29/2023 1:00,1012,4
Mayo,9/29/2023 2:00,1012,4
Mayo,9/29/2023 3:00,1012,4
Mayo,9/29/2023 4:00,1012,4
Mayo,9/29/2023 5:00,1012,4
Mayo,9/29/2023 6:00,1012,4
Mayo,9/29/2023 7:00,1013,4
Mayo,9/29/2023 8:00,1013,4
Mayo,9/29/2023 9:00,1014,4
Mayo,9/29/2023 10:00,1014,4
Mayo,9/29/2023 11:00,1014,4
Mayo,9/29/2023 12:00,1014,4
Mayo,9/29/2023 13:00,1013,4
Mayo,9/29/2023 14:00,1013,4
Mayo,9/29/2023 15:00,1012,4
Mayo,9/29/2023 16:00,1012,4
Mayo,9/29/2023 17:00,1012,4
Mayo,9/29/2023 18:00,1012,4
Mayo,9/29/2023 19:00,1012,4
Mayo,9/29/2023 20:00,1013,4
Mayo,9/29/2023 21:00,1014,4
Mayo,9/29/2023 22:00,1014,4
Mayo,9/29/2023 23:00,1014,4
Mayo,9/30/2023 0:00,1014,4
Mayo,9/30/2023 1:00,1014,4
Mayo,9/30/2023 2:00,1014,4
Mayo,9/30/2023 3:00,1013,4
Mayo,9/30/2023 4:00,1013,4
Mayo,9/30/2023 5:00,1013,4
Mayo,9/30/2023 6:00,1014,4
Mayo,9/30/2023 7:00,1014,4
Mayo,9/30/2023 8:00,1014,4
Mayo,9/30/2023 9:00,1016,4
Mayo,9/30/2023 10:00,1016,4
Mayo,9/30/2023 11:00,1016,4
Mayo,9/30/2023 12:00,1016,4
Mayo,9/30/2023 13:00,1015,4
Mayo,9/30/2023 14:00,1014,4
Mayo,9/30/2023 15:00,1014,4
Mayo,9/30/2023 16:00,1014,4
Mayo,9/30/2023 17:00,1014,4
Mayo,9/30/2023 18:00,1014,4
Mayo,9/30/2023 19:00,1014,4
Mayo,9/30/2023 20:00,1014,4
Mayo,9/30/2023 21:00,1015,4
Mayo,9/30/2023 22:00,1016,4
Mayo,9/30/2023 23:00,1016,4
Mayo,10/1/2023 0:00,1015,4
Mayo,10/1/2023 1:00,1015,4
Mayo,10/1/2023 2:00,1015,4
Mayo,10/1/2023 3:00,1014,4
Mayo,10/1/2023 4:00,1014,4
Mayo,10/1/2023 5:00,1014,4
Mayo,10/1/2023 6:00,1015,4
Mayo,10/1/2023 7:00,1016,4
Mayo,10/1/2023 8:00,1016,4
Mayo,10/1/2023 9:00,1016,4
Mayo,10/1/2023 10:00,1016,4
Mayo,10/1/2023 11:00,1016,4
Mayo,10/1/2023 12:00,1016,4
Mayo,10/1/2023 13:00,1016,4
Mayo,10/1/2023 14:00,1016,4
Mayo,10/1/2023 15:00,1015,4
Mayo,10/1/2023 16:00,1014,4
Mayo,10/1/2023 17:00,1014,4
Mayo,10/1/2023 18:00,1014,4
Mayo,10/1/2023 19:00,1015,4
Mayo,10/1/2023 20:00,1016,4
Mayo,10/1/2023 21:00,1016,4
Mayo,10/1/2023 22:00,1017,4
Mayo,10/1/2023 23:00,1016,4
Mayo,10/2/2023 0:00,1016,4
Mayo,10/2/2023 1:00,1015,4
Mayo,10/2/2023 2:00,1015,4
Mayo,10/2/2023 3:00,1015,4
Mayo,10/2/2023 4:00,1015,4
Mayo,10/2/2023 5:00,1015,4
Mayo,10/2/2023 6:00,1015,4
Mayo,10/2/2023 7:00,1015,4
Mayo,10/2/2023 8:00,1016,4
Mayo,10/2/2023 9:00,1016,4
Mayo,10/2/2023 10:00,1016,4
Mayo,10/2/2023 11:00,1016,4
Mayo,10/2/2023 12:00,1016,4
Mayo,10/2/2023 13:00,1016,4
Mayo,10/2/2023 14:00,1015,4
Mayo,10/2/2023 15:00,1014,4
Mayo,10/2/2023 16:00,1013,4
Mayo,10/2/2023 17:00,1013,4
Mayo,10/2/2023 18:00,1014,4
Mayo,10/2/2023 19:00,1014,4
Mayo,10/2/2023 20:00,1015,4
Mayo,10/2/2023 21:00,1015,4
Mayo,10/2/2023 22:00,1016,4
Mayo,10/2/2023 23:00,1016,4
Mayo,10/3/2023 0:00,1016,4
Mayo,10/3/2023 1:00,1015,4
Mayo,10/3/2023 2:00,1015,4
Mayo,10/3/2023 3:00,1015,4
Mayo,10/3/2023 4:00,1014,4
Mayo,10/3/2023 5:00,1014,4
Mayo,10/3/2023 6:00,1014,4
Mayo,10/3/2023 7:00,1015,4
Mayo,10/3/2023 8:00,1015,4
Mayo,10/3/2023 9:00,1016,4
Mayo,10/3/2023 10:00,1016,4
Mayo,10/3/2023 11:00,1016,4
Mayo,10/3/2023 12:00,1016,4
Mayo,10/3/2023 13:00,1015,4
Mayo,10/3/2023 14:00,1014,4
Mayo,10/3/2023 15:00,1013,4
Mayo,10/3/2023 16:00,1013,4
Mayo,10/3/2023 17:00,1013,4
Mayo,10/3/2023 18:00,1013,4
Mayo,10/3/2023 19:00,1013,4
Mayo,10/3/2023 20:00,1014,4
Mayo,10/3/2023 21:00,1014,4
Mayo,10/3/2023 22:00,1015,4
Mayo,10/3/2023 23:00,1015,4
Mayo,10/4/2023 0:00,1014,4
Mayo,10/4/2023 1:00,1014,4
Mayo,10/4/2023 2:00,1014,4
Mayo,10/4/2023 3:00,1013,4
Mayo,10/4/2023 4:00,1013,4
Mayo,10/4/2023 5:00,1013,4
Mayo,10/4/2023 6:00,1014,4
Mayo,10/4/2023 7:00,1014,4
Mayo,10/4/2023 8:00,1015,4
Mayo,10/4/2023 9:00,1016,4
Mayo,10/4/2023 10:00,1016,4
Mayo,10/4/2023 11:00,1016,4
Mayo,10/4/2023 12:00,1015,4
Mayo,10/4/2023 13:00,1014,4
Mayo,10/4/2023 14:00,1013,4
Mayo,10/4/2023 15:00,1012,4
Mayo,10/4/2023 16:00,1012,4
Mayo,10/4/2023 17:00,1012,4
Mayo,10/4/2023 18:00,1013,4
Mayo,10/4/2023 19:00,1013,4
Mayo,10/4/2023 20:00,1014,4
Mayo,10/4/2023 21:00,1014,4
Mayo,10/4/2023 22:00,1014,4
Mayo,10/4/2023 23:00,1014,4
Mayo,10/5/2023 0:00,1014,4
Mayo,10/5/2023 1:00,1014,4
Mayo,10/5/2023 2:00,1014,4
Mayo,10/5/2023 3:00,1013,4
Mayo,10/5/2023 4:00,1013,4
Mayo,10/5/2023 5:00,1013,4
Mayo,10/5/2023 6:00,1013,4
Mayo,10/5/2023 7:00,1014,4
Mayo,10/5/2023 8:00,1015,4
Mayo,10/5/2023 9:00,1015,4
Mayo,10/5/2023 10:00,1015,4
Mayo,10/5/2023 11:00,1015,4
Mayo,10/5/2023 12:00,1014,4
Mayo,10/5/2023 13:00,1013,4
Mayo,10/5/2023 14:00,1012,4
Mayo,10/5/2023 15:00,1011,4
Mayo,10/5/2023 16:00,1011,4
Mayo,10/5/2023 17:00,1010,4
Mayo,10/5/2023 18:00,1010,4
Mayo,10/5/2023 19:00,1011,4
Mayo,10/5/2023 20:00,1011,4
Mayo,10/5/2023 21:00,1011,4
Mayo,10/5/2023 22:00,1011,4
Mayo,10/5/2023 23:00,1011,4
Mayo,10/6/2023 0:00,1011,4
Mayo,10/6/2023 1:00,1011,4
Mayo,10/6/2023 2:00,1011,4
Mayo,10/6/2023 3:00,1010,4
Mayo,10/6/2023 4:00,1010,4
Mayo,10/6/2023 5:00,1011,4
Mayo,10/6/2023 6:00,1011,4
Mayo,10/6/2023 7:00,1011,4
Mayo,10/6/2023 8:00,1011,4
Mayo,10/6/2023 9:00,1011,4
Mayo,10/6/2023 10:00,1012,4
Mayo,10/6/2023 11:00,1012,4
Mayo,10/6/2023 12:00,1012,4
Mayo,10/6/2023 13:00,1011,4
Mayo,10/6/2023 14:00,1010,4
Mayo,10/6/2023 15:00,1010,4
Mayo,10/6/2023 16:00,1010,4
Mayo,10/6/2023 17:00,1010,4
Mayo,10/6/2023 18:00,1010,4
Mayo,10/6/2023 19:00,1010,4
Mayo,10/6/2023 20:00,1011,4
Mayo,10/6/2023 21:00,1011,4
Mayo,10/6/2023 22:00,1011,4
Mayo,10/6/2023 23:00,1011,4
Mayo,10/7/2023 0:00,1011,4
Mayo,10/7/2023 1:00,1010,4
Mayo,10/7/2023 2:00,1010,4
Mayo,10/7/2023 3:00,1010,4
Mayo,10/7/2023 4:00,1010,4
Mayo,10/7/2023 5:00,1010,4
Mayo,10/7/2023 6:00,1010,4
Mayo,10/7/2023 7:00,1010,4
Mayo,10/7/2023 8:00,1011,4
Mayo,10/7/2023 9:00,1012,4
Mayo,10/7/2023 10:00,1012,4
Mayo,10/7/2023 11:00,1012,4
Mayo,10/7/2023 12:00,1012,4
Mayo,10/7/2023 13:00,1011,4
Mayo,10/7/2023 14:00,1010,4
Mayo,10/7/2023 15:00,1010,4
Mayo,10/7/2023 16:00,1009,4
Mayo,10/7/2023 17:00,1009,4
Mayo,10/7/2023 18:00,1010,4
Mayo,10/7/2023 19:00,1010,4
Mayo,10/7/2023 20:00,1010,4
Mayo,10/7/2023 21:00,1010,4
Mayo,10/7/2023 22:00,1011,4
Mayo,10/7/2023 23:00,1011,4
Mayo,10/8/2023 0:00,1011,4
Mayo,10/8/2023 1:00,1012,4
Mayo,10/8/2023 2:00,1012,4
Mayo,10/8/2023 3:00,1012,4
Mayo,10/8/2023 4:00,1012,4
Mayo,10/8/2023 5:00,1012,4
Mayo,10/8/2023 6:00,1012,4
Mayo,10/8/2023 7:00,1013,4
Mayo,10/8/2023 8:00,1013,4
Mayo,10/8/2023 9:00,1014,4
Mayo,10/8/2023 10:00,1014,4
Mayo,10/8/2023 11:00,1014,4
Mayo,10/8/2023 12:00,1013,4
Mayo,10/8/2023 13:00,1012,4
Mayo,10/8/2023 14:00,1012,4
Mayo,10/8/2023 15:00,1011,4
Mayo,10/8/2023 16:00,1010,4
Mayo,10/8/2023 17:00,1010,4
Mayo,10/8/2023 18:00,1010,4
Mayo,10/8/2023 19:00,1011,4
Mayo,10/8/2023 20:00,1011,4
Mayo,10/8/2023 21:00,1012,4
Mayo,10/8/2023 22:00,1012,4
Mayo,10/8/2023 23:00,1012,4
Mayo,10/9/2023 0:00,1012,4
Mayo,10/9/2023 1:00,1012,4
Mayo,10/9/2023 2:00,1012,4
Mayo,10/9/2023 3:00,1011,4
Mayo,10/9/2023 4:00,1011,4
Mayo,10/9/2023 5:00,1012,4
Mayo,10/9/2023 6:00,1012,4
Mayo,10/9/2023 7:00,1012,4
Mayo,10/9/2023 8:00,1013,4
Mayo,10/9/2023 9:00,1013,4
Mayo,10/9/2023 10:00,1013,4
Mayo,10/9/2023 11:00,1014,4
Mayo,10/9/2023 12:00,1013,4
Mayo,10/9/2023 13:00,1012,4
Mayo,10/9/2023 14:00,1012,4
Mayo,10/9/2023 15:00,1011,4
Mayo,10/9/2023 16:00,1010,4
Mayo,10/9/2023 17:00,1010,4
Mayo,10/9/2023 18:00,1010,4
Mayo,10/9/2023 19:00,1011,4
Mayo,10/9/2023 20:00,1011,4
Mayo,10/9/2023 21:00,1011,4
Mayo,10/9/2023 22:00,1011,4
Mayo,10/9/2023 23:00,1011,4
Mayo,10/10/2023 0:00,1011,4
Mayo,10/10/2023 1:00,1011,4
Mayo,10/10/2023 2:00,1011,4
Mayo,10/10/2023 3:00,1011,4
Mayo,10/10/2023 4:00,1011,4
Mayo,10/10/2023 5:00,1011,4
Mayo,10/10/2023 6:00,1011,4
Mayo,10/10/2023 7:00,1012,4
Mayo,10/10/2023 8:00,1012,4
Mayo,10/10/2023 9:00,1013,4
Mayo,10/10/2023 10:00,1013,4
Mayo,10/10/2023 11:00,1013,4
Mayo,10/10/2023 12:00,1013,4
Mayo,10/10/2023 13:00,1012,4
Mayo,10/10/2023 14:00,1011,4
Mayo,10/10/2023 15:00,1010,4
Mayo,10/10/2023 16:00,1010,4
Mayo,10/10/2023 17:00,1009,4
Mayo,10/10/2023 18:00,1009,4
Mayo,10/10/2023 19:00,1010,4
Mayo,10/10/2023 20:00,1010,4
Mayo,10/10/2023 21:00,1010,4
Mayo,10/10/2023 22:00,1010,4
Mayo,10/10/2023 23:00,1010,4
Mayo,10/11/2023 0:00,1010,4
Mayo,10/11/2023 1:00,1010,4
Mayo,10/11/2023 2:00,1010,4
Mayo,10/11/2023 3:00,1010,4
Mayo,10/11/2023 4:00,1010,4
Mayo,10/11/2023 5:00,1010,4
Mayo,10/11/2023 6:00,1010,4
Mayo,10/11/2023 7:00,1010,4
Mayo,10/11/2023 8:00,1010,4
Mayo,10/11/2023 9:00,1010,4
Mayo,10/11/2023 10:00,1011,4
Mayo,10/11/2023 11:00,1011,4
Mayo,10/11/2023 12:00,1010,4
Mayo,10/11/2023 13:00,1010,4
Mayo,10/11/2023 14:00,1008,4
Mayo,10/11/2023 15:00,1007,4
Mayo,10/11/2023 16:00,1007,4
Mayo,10/11/2023 17:00,1007,4
Mayo,10/11/2023 18:00,1006,4
Mayo,10/11/2023 19:00,1005,4
Mayo,10/11/2023 20:00,1005,4
Mayo,10/11/2023 21:00,1006,4
Mayo,10/11/2023 22:00,1005,4
Mayo,10/11/2023 23:00,1004,4
Mayo,10/12/2023 0:00,1003,4
Mayo,10/12/2023 1:00,1002,4
Mayo,10/12/2023 2:00,1001,4
Mayo,10/12/2023 3:00,1000,4
Mayo,10/12/2023 4:00,999,4
Mayo,10/12/2023 5:00,999,4
Mayo,10/12/2023 6:00,999,4
Mayo,10/12/2023 7:00,998,4
Mayo,10/12/2023 8:00,999,4
Mayo,10/12/2023 9:00,1000,4
Mayo,10/12/2023 10:00,1000,4
Mayo,10/12/2023 11:00,1002,4
Mayo,10/12/2023 12:00,1002,4
Mayo,10/12/2023 13:00,1001,4
Mayo,10/12/2023 14:00,1001,4
Mayo,10/12/2023 15:00,1001,4
