Date,GPPavg,ER,K600_1d,GPP_Rhat,ER_Rhat,K600_daily_Rhat
2024-05-04,2.35745476786079,-12.863332052307557,0.8185653411336417,1.0030881522730235,1.00677593829334,1.0026363805824816
2024-05-05,0,-11.218232216170813,0.9439943283870844,1.002419749266193,1.009364108094628,1.0064178780157496
2024-05-06,0,-10.428512380364605,1.2117378152676346,1.0007042725696322,1.0026728403876404,1.0016077712640616
2024-05-07,0,-12.002176437240696,1.4037918396636206,0.9999895761659683,1.0035124116626168,1.0033609712814469
2024-05-08,1.7436669898669912,-10.709291011319129,1.063527230383177,1.0014052558523425,1.0024911892719057,1.0058897458171696
2024-05-09,3.498128843100731,-10.324709922923002,0.8250007594897746,1.000261376119731,1.0009952286816846,1.000504972848219
2024-05-10,0,-13.27808249365416,1.2424212592689121,1.0045044232806712,1.0007022124397242,1.00254525446788
2024-05-11,8.78994858455859,-10.709772944748076,0.4625677835802368,0.9994979973984641,1.001876685700507,1.0017987139800175
2024-05-12,7.310192743247421,-10.729263135374945,0.5081215402340447,1.0000399223362328,1.0060598390952005,1.0033428173376748
2024-05-13,5.649310250012252,-13.76670376380609,0.6726906777931226,1.0009519865409684,1.000628343834233,1.0009130786973104
2024-05-14,8.419517868178891,-9.923678351211047,0.5097920204745094,1.0025184704357748,1.0030413437726824,1.0039736508284027
2024-05-15,8.503730649753729,-11.500671962534426,0.4344593567103988,1.0009371126200264,1.0021518978995947,1.0019907493107585
2024-05-16,9.391511537597093,-11.908517660064469,0.48487803640047844,1.0009730314563485,1.0017221232719817,1.002004044935957
2024-05-17,4.6650284667269535,-9.687911949328353,0.6483722631984481,0.9997381490536769,1.0025919412907343,1.0005024665276956
2024-05-18,2.9831393963114636,-9.426155714651284,0.809771732023421,1.0015046211853837,1.0001126126791027,1.0007764668584258
2024-05-19,3.5716835228144688,-10.327535973320844,0.862474306149309,1.0011239681745085,1.0066130089220222,1.007723826724182
2024-05-20,0,-11.023625341273641,1.30895116787775,1.00553326573759,1.0043996863992664,1.0058862714182109
2024-05-21,0,-13.643812392199779,1.3897479373601902,1.0035984691578317,1.0092226401622306,1.0071690641073676
2024-05-22,0,-12.576917410358108,1.1095133334126999,1.005098422514723,1.004437070065111,1.0036174266098175
2024-05-23,2.151350746238355,-13.560751527340004,1.0425046250229335,0.9997392220212635,1.0075950280914157,1.0071395199879243
2024-05-24,6.600539899474894,-15.403952672757027,0.8158926263899017,1.0022884365142914,0.9996322909375753,0.9993167941729778
2024-05-25,8.216689853480581,-14.679735962027296,0.7259641389840874,1.0031865256653887,1.0019196344662957,1.0038875800404354
2024-05-26,7.96750799470824,-13.989254480495777,0.6771235916809022,1.002190037811773,1.0027156884254709,1.0008852886795487
2024-05-27,7.135512455210007,-12.880179940232344,0.5712127572732144,1.0056619221708074,1.0010215983548194,1.0038485959817296
2024-05-28,6.021658470082048,-13.079570236502988,0.5526429669486217,1.0007427331226104,1.0017275979928257,1.0024673687160295
2024-05-29,6.483822963834874,-12.12719909528431,0.49967513441093503,1.001313814571785,1.0018910004440045,1.0019636410677546
2024-05-30,7.775960952194534,-12.331992238264704,0.49704641700777347,0.9994319311563634,1.00028798201372,1.0012659941627995
2024-05-31,9.451280501968224,-14.323239678082714,0.5116665833078002,1.0014721774478919,1.0034447553445363,1.0049217165626219
2024-06-01,9.644781592237566,-14.445369159242588,0.5580896318380544,0.9991434178530332,1.0021197878181134,1.0028502744244967
2024-06-02,7.394487565569093,-15.441978082006337,0.49673115083709873,1.0007693413575174,1.0006026781868422,1.0002254881920971
2024-06-03,8.637834519923038,-15.517832881132433,0.6885554292131768,1.0000757060546932,1.0061997881410636,1.0040834663505904
2024-06-04,6.440551528784784,-15.531047264962353,0.827528134682018,1.0042855246750382,1.0005819928609796,1.002088042436079
2024-06-05,5.019109242388121,-14.786077140910788,0.8255773781492189,0.9995854767738295,1.0034796324600337,1.0052330910345726
2024-06-06,3.7726789190381234,-14.186323225077556,0.9792699264011822,1.0009168944685953,1.0011963050819477,1.0007926887496275
2024-06-07,1.4193420700341048,-12.851245891169489,1.0891306662662317,1.0000943393767059,1.0001919826735033,1.0002133184041324
2024-06-08,0,-11.937950602752958,1.1990502774892098,0.9998002465044612,1.0007115782374818,1.001120896263671
2024-06-09,0,-12.106235418669502,1.2624996555862067,1.001263888045202,1.0012335444782674,1.0016776234550868
2024-06-10,0,-11.093014348623809,1.2290641565663265,1.000198563766469,1.0052187574971312,1.0047385327374363
2024-06-11,1.7182985869630718,-10.834710343416937,0.9849401521763702,1.0009904983517575,1.0012516607345494,1.0013832059173553
2024-06-12,5.117802437648869,-11.233180117413712,0.6043071398024453,1.0051387714842381,1.0027716366825858,1.0013572630755199
2024-06-13,10.281547512359564,-12.408846840574476,0.36473205101388845,1.0003186585325434,1.0019731325484926,1.0002693068708108
2024-06-14,11.965574016655433,-14.017094575834358,0.35530062521317507,1.0015685789164677,1.0030376280253466,1.0034933509379265
2024-06-15,NA,NA,NA,NA,NA,NA
